iter	Passed	Remaining
205	2894	11156
206	2908	11143
207	2921	11123
208	2924	11068
209	2938	11054
210	2950	11032
211	2956	10988
212	2979	11010
213	2993	10995
214	3012	10998
215	3017	10953
216	3030	10933
217	3047	10933
218	3067	10939
219	3084	10935
220	3098	10922
221	3113	10911
222	3129	10904
223	3144	10893
224	3158	10878
225	3171	10860
226	3185	10847
227	3198	10831
228	3205	10793
229	3220	10781
230	3235	10771
231	3249	10758
232	3262	10741
233	3278	10731
234	3293	10720
235	3308	10710
236	3325	10706
237	3340	10694
238	3355	10685
239	3360	10642
240	3374	10626
241	3389	10615
242	3400	10594
243	3414	10580
244	3432	10577
245	3447	10566
246	3452	10524
247	3468	10516
248	3481	10501
249	3496	10489
250	3511	10477
251	3516	10438
252	3521	10397
253	3538	10391
254	3552	10379
255	3568	10370
256	3583	10359
257	3602	10361
258	3618	10351
259	3628	10325
260	3664	10374
261	3680	10368
262	3695	10356
263	3709	10341
264	3725	10334
265	3742	10325
266	3757	10316
267	3782	10331
268	3796	10315
269	3814	10312
270	3833	10312
271	3857	10324
272	3870	10306
273	3885	10294
274	3913	10317
275	3927	10302
276	3941	10287
277	3959	10282
278	3972	10266
279	3989	10258
280	4016	10276
281	4038	10282
282	4051	10264
283	4066	10252
284	4095	10274
285	4110	10262
286	4124	10245
287	4136	10227
288	4150	10210
289	4165	10198
290	4181	10187
291	4195	10172
292	4208	10156
293	4222	10139
294	4235	10123
295	4250	10108
296	4263	10090
297	4277	10077
298	4291	10061
299	4304	10043
300	4320	10033
301	4334	10017
302	4352	10013
303	4366	9997
304	4382	9985
305	4396	9970
306	4410	9956
307	4424	9940
308	4438	9925
309	4455	9916
310	4469	9901
311	4484	9888
312	4499	9875
313	4515	9864
314	4529	9850
315	4548	9846
316	4561	9828
317	4575	9812
318	4589	9797
319	4608	9793
320	4626	9786
321	4641	9773
322	4657	9762
323	4680	9766
324	4692	9746
325	4738	9795
326	4761	9800
327	4777	9788
328	4792	9774
329	4806	9759
330	4812	9725
331	4826	9710
332	4841	9698
333	4855	9682
334	4869	9666
335	4885	9655
336	4901	9642
337	4917	9631
338	4931	9616
339	4948	9606
340	4965	9596
341	4980	9583
342	5005	9587
343	5018	9569
344	5036	9562
345	5048	9542
346	5061	9525
347	5074	9507
348	5086	9488
349	5099	9470
350	5112	9452
351	5124	9434
352	5136	9414
353	5150	9398
354	5165	9384
355	5179	9370
356	5193	9353
357	5205	9335
358	5218	9317
359	5231	9299
360	5244	9283
361	5257	9266
362	5269	9247
363	5282	9230
364	5295	9213
365	5308	9196
366	5322	9180
367	5335	9162
368	5349	9147
369	5364	9134
370	5379	9120
371	5392	9104
372	5407	9089
373	5420	9073
374	5433	9055
375	5446	9038
376	5459	9021
377	5471	9003
378	5484	8985
379	5497	8969
380	5511	8954
381	5525	8938
382	5540	8925
383	5554	8909
384	5566	8891
385	5578	8874
386	5592	8858
387	5606	8842
388	5619	8826
389	5631	8808
390	5645	8792
391	5659	8777
392	5672	8761
393	5685	8744
394	5699	8729
395	5711	8712
396	5730	8703
397	5744	8689
398	5758	8673
399	5775	8662
400	5789	8647
401	5802	8630
402	5814	8613
403	5827	8596
404	5841	8581
405	5854	8564
406	5867	8548
407	5880	8532
408	5892	8514
409	5908	8501
410	5922	8488
411	5936	8472
412	5949	8456
413	5961	8438
414	5973	8420
415	5987	8405
416	6000	8389
417	6013	8373
418	6026	8356
419	6046	8350
420	6059	8333
421	6072	8316
422	6085	8300
423	6099	8285
424	6112	8269
425	6126	8255
426	6142	8242
427	6155	8225
428	6167	8209
429	6180	8192
430	6193	8176
431	6205	8159
432	6218	8143
433	6231	8127
434	6244	8111
435	6257	8095
436	6269	8077
437	6282	8061
438	6295	8045
439	6310	8031
440	6325	8018
441	6338	8002
442	6353	7988
443	6368	7974
444	6381	7958
445	6393	7942
446	6407	7927
447	6421	7911
448	6431	7892
449	6444	7876
450	6456	7860
451	6468	7842
452	6483	7828
453	6496	7812
454	6509	7796
455	6524	7783
456	6539	7769
457	6552	7754
458	6564	7737
459	6577	7721
460	6591	7706
461	6604	7690
462	6616	7673
463	6628	7657
464	6641	7641
465	6653	7624
466	6667	7609
467	6680	7594
468	6693	7578
469	6707	7563
470	6721	7549
471	6735	7534
472	6747	7517
473	6759	7501
474	6772	7485
475	6785	7469
476	6797	7452
477	6810	7436
478	6823	7421
479	6836	7406
480	6851	7392
481	6863	7375
482	6875	7359
483	6889	7344
484	6904	7331
485	6917	7316
486	6930	7300
487	6950	7292
488	6963	7276
489	6974	7259
490	6988	7244
491	7002	7229
492	7015	7214
493	7028	7199
494	7050	7192
495	7064	7178
496	7077	7162
497	7090	7147
498	7104	7133
499	7118	7118
500	7134	7105
501	7148	7091
502	7160	7075
503	7173	7059
504	7186	7044
505	7200	7029
506	7213	7013
507	7225	6998
508	7238	6982
509	7250	6966
510	7263	6950
511	7276	6935
512	7288	6919
513	7301	6903
514	7314	6888
515	7329	6875
516	7344	6861
517	7358	6846
518	7370	6830
519	7382	6815
520	7395	6799
521	7408	6783
522	7420	6767
523	7434	6753
524	7446	6737
525	7459	6722
526	7473	6707
527	7486	6692
528	7498	6676
529	7513	6663
530	7528	6649
531	7542	6635
532	7555	6620
533	7567	6603
534	7580	6588
535	7594	6574
536	7607	6558
537	7619	6542
538	7631	6527
539	7644	6512
540	7657	6497
541	7670	6481
542	7683	6466
543	7698	6453
544	7712	6438
545	7725	6423
546	7739	6409
547	7751	6393
548	7765	6379
549	7778	6364
550	7792	6349
551	7805	6334
552	7818	6320
553	7831	6304
554	7843	6289
555	7858	6275
556	7871	6260
557	7885	6246
558	7898	6230
559	7911	6216
560	7926	6202
561	7940	6188
562	7954	6174
563	7966	6158
564	7978	6142
565	7993	6129
566	8006	6114
567	8019	6099
568	8031	6083
569	8055	6076
570	8069	6062
571	8082	6047
572	8099	6035
573	8113	6021
574	8125	6005
575	8138	5990
576	8151	5975
577	8164	5960
578	8176	5945
579	8189	5930
580	8202	5915
581	8215	5900
582	8227	5884
583	8239	5869
584	8252	5854
585	8265	5839
586	8278	5824
587	8291	5809
588	8305	5795
589	8323	5784
590	8338	5770
591	8351	5755
592	8365	5741
593	8379	5727
594	8391	5711
595	8403	5696
596	8416	5681
597	8428	5666
598	8442	5651
599	8454	5636
600	8467	5621
601	8484	5609
602	8498	5595
603	8511	5580
604	8526	5566
605	8539	5551
606	8553	5537
607	8566	5523
608	8579	5508
609	8591	5493
610	8603	5477
611	8617	5463
612	8630	5448
613	8643	5433
614	8655	5418
615	8668	5403
616	8682	5389
617	8696	5375
618	8711	5361
619	8724	5347
620	8739	5333
621	8752	5319
622	8765	5304
623	8778	5289
624	8790	5274
625	8804	5260
626	8817	5245
627	8831	5231
628	8844	5216
629	8857	5202
630	8871	5188
631	8884	5173
632	8897	5158
633	8912	5144
634	8926	5130
635	8939	5116
636	8952	5101
637	8964	5086
638	8977	5071
639	8991	5057
640	9004	5043
641	9016	5028
642	9028	5012
643	9041	4998
644	9055	4983
645	9080	4976
646	9095	4962
647	9108	4948
648	9121	4933
649	9135	4919
650	9149	4905
651	9162	4890
652	9176	4876
653	9189	4861
654	9203	4847
655	9216	4833
656	9228	4817
657	9241	4803
658	9254	4788
659	9267	4774
660	9281	4760
661	9295	4745
662	9309	4731
663	9325	4718
664	9338	4704
665	9351	4689
666	9363	4674
667	9376	4660
668	9389	4645
669	9402	4631
670	9415	4616
671	9428	4602
672	9441	4587
673	9454	4572
674	9468	4558
675	9482	4544
676	9495	4530
677	9510	4516
678	9541	4510
679	9573	4505
680	9586	4490
681	9599	4475
682	9611	4461
683	9624	4446
684	9637	4431
685	9651	4417
686	9664	4403
687	9678	4388
688	9692	4374
689	9705	4360
690	9717	4345
691	9732	4331
692	9745	4317
693	9759	4303
694	9772	4288
695	9785	4274
696	9798	4259
697	9812	4245
698	9826	4231
699	9838	4216
700	9851	4201
701	9863	4187
702	9876	4172
703	9890	4158
704	9901	4143
705	9915	4129
706	9929	4115
707	9942	4100
708	9955	4086
709	9968	4071
710	9981	4057
711	9994	4042
712	10007	4028
713	10021	4014
714	10035	4000
715	10050	3986
716	10065	3972
717	10090	3963
718	10103	3948
719	10115	3933
720	10130	3919
721	10143	3905
722	10157	3891
723	10170	3877
724	10182	3862
725	10195	3847
726	10208	3833
727	10220	3818
728	10233	3804
729	10245	3789
730	10258	3775
731	10272	3760
732	10286	3746
733	10297	3731
734	10312	3718
735	10342	3709
736	10356	3695
737	10368	3680
738	10382	3666
739	10395	3652
740	10409	3638
741	10422	3624
742	10435	3609
743	10448	3595
744	10461	3580
745	10474	3566
746	10487	3552
747	10501	3538
748	10515	3523
749	10528	3509
750	10541	3495
751	10554	3480
752	10568	3466
753	10581	3452
754	10593	3437
755	10606	3423
756	10619	3408
757	10633	3394
758	10645	3380
759	10657	3365
760	10670	3351
761	10684	3337
762	10698	3322
763	10713	3309
764	10725	3294
765	10737	3280
766	10751	3266
767	10763	3251
768	10777	3237
769	10789	3222
770	10803	3208
771	10816	3194
772	10829	3180
773	10841	3165
774	10854	3151
775	10867	3136
776	10879	3122
777	10894	3108
778	10911	3095
779	10925	3081
780	10938	3067
781	10951	3052
782	10964	3038
783	10977	3024
784	10990	3010
785	11002	2995
786	11015	2981
787	11029	2967
788	11042	2953
789	11054	2938
790	11066	2924
791	11080	2910
792	11108	2899
793	11124	2886
794	11147	2874
795	11164	2861
796	11179	2847
797	11191	2832
798	11204	2818
799	11216	2804
800	11228	2789
801	11248	2777
802	11260	2762
803	11273	2748
804	11287	2734
805	11300	2720
806	11314	2705
807	11328	2691
808	11343	2678
809	11355	2663
810	11367	2649
811	11380	2634
812	11393	2620
813	11407	2606
814	11419	2592
815	11430	2577
816	11443	2563
817	11456	2549
818	11470	2534
819	11482	2520
820	11495	2506
821	11508	2492
822	11523	2478
823	11537	2464
824	11550	2450
825	11563	2435
826	11593	2425
827	11606	2411
828	11620	2396
829	11633	2382
830	11645	2368
831	11658	2354
832	11671	2339
833	11684	2325
834	11698	2311
835	11711	2297
836	11724	2283
837	11739	2269
838	11753	2255
839	11768	2241
840	11783	2227
841	11796	2213
842	11808	2199
843	11821	2185
844	11834	2170
845	11847	2156
846	11859	2142
847	11873	2128
848	11889	2114
849	11904	2100
850	11918	2086
851	11930	2072
852	11942	2058
853	11955	2043
854	11969	2029
855	11982	2015
856	11995	2001
857	12007	1987
858	12020	1973
859	12034	1959
860	12047	1944
861	12061	1930
862	12073	1916
863	12086	1902
864	12117	1891
865	12132	1877
866	12145	1863
867	12159	1849
868	12171	1834
869	12184	1820
870	12198	1806
871	12211	1792
872	12223	1778
873	12236	1764
874	12249	1749
875	12262	1735
876	12277	1721
877	12290	1707
878	12303	1693
879	12317	1679
880	12331	1665
881	12345	1651
882	12359	1637
883	12372	1623
884	12384	1609
885	12398	1595
886	12412	1581
887	12425	1567
888	12436	1552
889	12449	1538
890	12463	1524
891	12476	1510
892	12489	1496
893	12503	1482
894	12517	1468
895	12531	1454
896	12546	1440
897	12560	1426
898	12572	1412
899	12585	1398
900	12598	1384
901	12611	1370
902	12624	1356
903	12637	1342
904	12649	1327
905	12662	1313
906	12677	1299
907	12691	1285
908	12705	1271
909	12719	1257
910	12732	1243
911	12745	1229
912	12758	1215
913	12773	1201
914	12786	1187
915	12797	1173
916	12810	1159
917	12823	1145
918	12836	1131
919	12849	1117
920	12861	1103
921	12874	1089
922	12888	1075
923	12904	1061
924	12919	1047
925	12932	1033
926	12945	1019
927	12960	1005
928	12973	991
929	12986	977
930	12998	963
931	13010	949
932	13024	935
933	13038	921
934	13050	907
935	13063	893
936	13076	879
937	13089	865
938	13103	851
939	13121	837
940	13148	824
941	13163	810
942	13176	796
943	13189	782
944	13202	768
945	13216	754
946	13229	740
947	13242	726
948	13256	712
949	13271	698
950	13285	684
951	13299	670
952	13313	656
953	13326	642
954	13340	628
955	13353	614
956	13366	600
957	13380	586
958	13392	572
959	13404	558
960	13416	544
961	13429	530
962	13444	516
963	13457	502
964	13470	488
965	13484	474
966	13500	460
967	13514	446
968	13527	432
969	13540	418
970	13552	404
971	13567	390
972	13580	376
973	13593	362
974	13606	348
975	13619	334
976	13632	320
977	13645	306
978	13659	292
979	13671	279
980	13683	265
981	13698	251
982	13712	237
983	13728	223
984	13741	209
985	13755	195
986	13769	181
987	13782	167
988	13795	153
989	13808	139
990	13821	125
991	13833	111
992	13846	97
993	13860	83
994	13873	69
995	13886	55
996	13899	41
997	13913	27
998	13927	13
999	13940	0
