iter	Logloss	Accuracy
502	0.2726707031	0.90375
503	0.2722972979	0.905
504	0.2720028244	0.905
505	0.2717881778	0.90375
506	0.2713044845	0.905
507	0.27109109	0.905
508	0.2710095773	0.90375
509	0.2708401628	0.90375
510	0.270744278	0.90375
511	0.2704932788	0.905
512	0.2702013234	0.905
513	0.2700402677	0.905
514	0.2699140122	0.90625
515	0.2697941424	0.90625
516	0.2697404819	0.90625
517	0.2695296528	0.90625
518	0.269236521	0.90875
519	0.2691122328	0.90875
520	0.268947356	0.9075
521	0.2687199464	0.91
522	0.2685909005	0.91
523	0.2683178996	0.90875
524	0.2680995226	0.90875
525	0.2676779889	0.90875
526	0.2674499724	0.90875
527	0.2673300904	0.91
528	0.2672057955	0.91
529	0.2670152166	0.91
530	0.2667344498	0.91
531	0.2665039501	0.91
532	0.266250303	0.91125
533	0.2661470786	0.91125
534	0.2659991748	0.91125
535	0.2659274259	0.91125
536	0.2658473381	0.91125
537	0.2657614712	0.91125
538	0.2656751096	0.91125
539	0.2655964914	0.91125
540	0.2651932456	0.91125
541	0.265079001	0.91125
542	0.2648056121	0.91125
543	0.264611714	0.91125
544	0.2645214664	0.91125
545	0.2644603204	0.91125
546	0.2640553022	0.91125
547	0.2638748437	0.91125
548	0.263688763	0.91125
549	0.2634112733	0.91125
550	0.2632475198	0.91125
551	0.2629745314	0.9125
552	0.262791328	0.9125
553	0.2627722235	0.9125
554	0.2624923812	0.91375
555	0.2622458941	0.91375
556	0.2621573368	0.91375
557	0.2617871556	0.91375
558	0.2616766273	0.91375
559	0.2615775579	0.91375
560	0.2613234845	0.91375
561	0.26084341	0.915
562	0.2607518571	0.915
563	0.2606824696	0.915
564	0.2606330504	0.915
565	0.2605737815	0.915
566	0.2601362544	0.915
567	0.2600758357	0.915
568	0.2599666833	0.915
569	0.2597239778	0.915
570	0.2593442759	0.915
571	0.2590625946	0.915
572	0.2587966333	0.91875
573	0.2587705652	0.91875
574	0.2587368211	0.92
575	0.2585091389	0.92
576	0.258338071	0.92
577	0.2583142458	0.92
578	0.2581782504	0.91875
579	0.2579371941	0.91875
580	0.2576661496	0.91875
581	0.2575149237	0.91875
582	0.2574256267	0.91875
583	0.2574014244	0.91875
584	0.2571951862	0.91875
585	0.2570856945	0.91875
586	0.2568833833	0.92
587	0.2567889069	0.92
588	0.2564327206	0.92
589	0.2564067658	0.92
590	0.2563359953	0.92
591	0.2561910637	0.92
592	0.25609519	0.92125
593	0.2560292645	0.92125
594	0.2559256197	0.92125
595	0.2557311683	0.92125
596	0.2556145052	0.92125
597	0.2554102543	0.92125
598	0.2552692407	0.92125
599	0.2552577626	0.92125
600	0.2550918782	0.92125
601	0.2549489453	0.92125
602	0.2549149641	0.92125
603	0.2547133574	0.92125
604	0.2546247471	0.92125
605	0.2544619121	0.92125
606	0.2542830251	0.92125
607	0.2541344118	0.92125
608	0.253984984	0.92125
609	0.2536734678	0.92125
610	0.2535646154	0.92125
611	0.2531935378	0.92
612	0.2531119199	0.91875
613	0.2530091117	0.91875
614	0.2528526008	0.91875
615	0.2527182951	0.91875
616	0.2525326261	0.92
617	0.2523110989	0.92125
618	0.2520917862	0.92125
619	0.2518400098	0.92
620	0.2518142708	0.92
621	0.2517066469	0.92
622	0.2514468889	0.92125
623	0.2512569757	0.92125
624	0.2509423756	0.92125
625	0.2508605725	0.92125
626	0.2507015088	0.92125
627	0.250626848	0.92125
628	0.2503912065	0.92125
629	0.2502503428	0.92125
630	0.2501644613	0.92125
631	0.2500377239	0.92125
632	0.2498422805	0.92125
633	0.2497659953	0.92125
634	0.2495027316	0.92125
635	0.249435217	0.92125
636	0.2493582463	0.92125
637	0.249225117	0.92125
638	0.2490509305	0.92125
639	0.2487776714	0.92125
640	0.2486625467	0.92125
641	0.2484043374	0.9225
642	0.2481950215	0.9225
643	0.2479934387	0.9225
644	0.2478176193	0.9225
645	0.2476810851	0.9225
646	0.2474892211	0.9225
647	0.2472817216	0.9225
648	0.2471558713	0.9225
649	0.2471266255	0.9225
650	0.2468418983	0.9225
651	0.2467401865	0.9225
652	0.2464929957	0.9225
653	0.2464295404	0.9225
654	0.2462017905	0.9225
655	0.2460947413	0.92125
656	0.2459744383	0.92125
657	0.2459376229	0.92125
658	0.2458083134	0.92125
659	0.245670694	0.92125
660	0.2456501732	0.92125
661	0.2452899216	0.92
662	0.2451601505	0.92125
663	0.245016768	0.92125
664	0.244947379	0.92125
665	0.2446592183	0.92125
666	0.2444296516	0.9225
667	0.2444004262	0.9225
668	0.2443166315	0.9225
669	0.2441895157	0.9225
670	0.2439944009	0.9225
671	0.243638905	0.9225
672	0.2435603689	0.9225
673	0.2433915746	0.9225
674	0.2433663528	0.9225
675	0.2432656377	0.92375
676	0.2431003798	0.92375
677	0.2430805935	0.9225
678	0.2428124431	0.9225
679	0.2427458204	0.9225
680	0.2425777669	0.9225
681	0.2422980868	0.9225
682	0.2421731563	0.9225
683	0.2420326147	0.92375
684	0.2419221134	0.92625
685	0.241719168	0.92625
686	0.241633024	0.92625
687	0.241624845	0.92625
688	0.2414397736	0.92625
689	0.2413444534	0.92625
690	0.2412987953	0.92625
691	0.2410037145	0.92625
692	0.2409139165	0.92625
693	0.2408085444	0.92625
694	0.2405778373	0.92625
695	0.2404148941	0.92625
696	0.2402621624	0.92625
697	0.2402172735	0.92625
698	0.2399883377	0.92625
699	0.2398715746	0.92625
700	0.2395915548	0.92625
701	0.2395227721	0.92625
702	0.2393012081	0.92625
703	0.2392423368	0.92625
704	0.2390639215	0.92625
705	0.2388180238	0.92625
706	0.2386985999	0.92625
707	0.2385136823	0.92625
708	0.2382249282	0.92625
709	0.2381025679	0.92625
710	0.2379097153	0.92625
711	0.2377793724	0.92625
712	0.2373524934	0.9275
713	0.2371998246	0.9275
714	0.2369256606	0.9275
715	0.2368320998	0.9275
716	0.2366979862	0.9275
717	0.2365768752	0.9275
718	0.2365560366	0.9275
719	0.2364839673	0.9275
720	0.2361976932	0.9275
721	0.2360200778	0.9275
722	0.2359053396	0.9275
723	0.2358084168	0.9275
724	0.235660905	0.9275
725	0.2356504385	0.9275
726	0.2356146704	0.92625
727	0.2356075342	0.92625
728	0.2356040292	0.92625
729	0.2354122061	0.92625
730	0.2352312507	0.92625
731	0.2349495383	0.92625
732	0.2346815368	0.92625
733	0.2346148476	0.92625
734	0.2345054013	0.92625
735	0.2344504297	0.92625
736	0.2343102295	0.9275
737	0.2340609477	0.9275
738	0.2338698927	0.9275
739	0.2338119302	0.9275
740	0.2337964872	0.9275
741	0.2337441544	0.9275
742	0.2336883176	0.9275
743	0.2334086386	0.9275
744	0.2332734461	0.92875
745	0.2331013663	0.92875
746	0.2329708113	0.9275
747	0.2326656794	0.92875
748	0.23252515	0.92875
749	0.2324401876	0.92875
750	0.2322257935	0.92875
751	0.232119378	0.93
752	0.2320954099	0.93
753	0.2320264629	0.93
754	0.2319828629	0.93
755	0.2317129727	0.93
756	0.2315767616	0.93
757	0.2314874363	0.93
758	0.2310562231	0.93
759	0.2310190769	0.93
760	0.2309935028	0.93
761	0.2309474501	0.93
762	0.2305959316	0.93
763	0.2304998562	0.93
764	0.230388213	0.93
765	0.2303520615	0.93
766	0.2301866021	0.93
767	0.2301678528	0.93
768	0.2299603833	0.93
769	0.2298838511	0.93
770	0.229793138	0.93
771	0.2297256851	0.93
772	0.2296599052	0.93
773	0.2294332602	0.93
774	0.2293579	0.93
775	0.2292103889	0.93
776	0.2290400834	0.93
777	0.2288961017	0.93
778	0.228871639	0.93
779	0.2286929215	0.93
780	0.2285337446	0.93
781	0.2283931142	0.93
782	0.228341797	0.93
783	0.2282320514	0.93
784	0.2281094408	0.93
785	0.2280150704	0.93
786	0.227924825	0.93
787	0.2278094693	0.93
788	0.2276539177	0.93
789	0.2275044406	0.93
790	0.2272030835	0.93
791	0.2271279613	0.93
792	0.227086023	0.93
793	0.2269058176	0.93
794	0.2268308729	0.93
795	0.2267744845	0.93
796	0.2264528657	0.93
797	0.2263616747	0.93
798	0.226195768	0.93
799	0.2261702617	0.93
800	0.2260559865	0.93
801	0.2257519898	0.93
802	0.2253597987	0.93
803	0.2251305412	0.93
804	0.2250686416	0.93
805	0.2250646483	0.93
806	0.2247988036	0.93
807	0.2246564167	0.93
808	0.224530926	0.93
809	0.2245101099	0.93
810	0.2243475449	0.93
811	0.2242554061	0.93
812	0.2241511744	0.93
813	0.2239827323	0.93
814	0.2238851581	0.93
815	0.2238157636	0.93
816	0.2237952486	0.93
817	0.2237575179	0.93
818	0.2237034669	0.93
819	0.2235483991	0.93
820	0.2234403223	0.92875
821	0.2233444905	0.92875
822	0.2233129665	0.93
823	0.2232806337	0.92875
824	0.223146241	0.92875
825	0.2229964397	0.92875
826	0.222914839	0.92875
827	0.2228286364	0.92875
828	0.222456774	0.92875
829	0.2224381401	0.92875
830	0.2222913746	0.92875
831	0.2222787328	0.92875
832	0.2222665298	0.92875
833	0.2222568297	0.92875
834	0.222086624	0.92875
835	0.2218014275	0.92875
836	0.2216617865	0.92875
837	0.2215399246	0.92875
838	0.2214872053	0.92875
839	0.2214136786	0.92875
840	0.2212939631	0.92875
841	0.2211771987	0.92875
842	0.22114857	0.92875
843	0.221104145	0.92875
844	0.2207186279	0.93
845	0.2206137985	0.93
846	0.2205256177	0.93
847	0.2201951565	0.93
848	0.2200287801	0.93
849	0.2199682133	0.93
850	0.2199537251	0.93
851	0.2199286365	0.93
852	0.2198153798	0.93
853	0.2197648011	0.93
854	0.2195657413	0.93
855	0.2195291725	0.93
856	0.2194457389	0.93
857	0.2193903244	0.93
858	0.2193179524	0.93
859	0.2192987694	0.93
860	0.2189933707	0.93125
861	0.2189099202	0.93125
862	0.2188220742	0.93125
863	0.2187556352	0.93125
864	0.2186965933	0.93125
865	0.2185451113	0.93125
866	0.2184363885	0.93125
867	0.2183984821	0.93125
868	0.2183616457	0.93125
869	0.218230026	0.93125
870	0.2181524644	0.93125
871	0.2180451063	0.93125
872	0.2180075782	0.93125
873	0.2179236356	0.93125
874	0.2177177881	0.93125
875	0.2176602932	0.93125
876	0.2173772793	0.9325
877	0.217165686	0.9325
878	0.2169932406	0.9325
879	0.2169091352	0.9325
880	0.2168340589	0.9325
881	0.2166676394	0.9325
882	0.2165753433	0.9325
883	0.21638986	0.9325
884	0.2161748932	0.9325
885	0.2160246263	0.9325
886	0.2160089346	0.9325
887	0.2159222285	0.9325
888	0.2158316533	0.9325
889	0.2156548111	0.9325
890	0.2154712799	0.9325
891	0.2152391967	0.9325
892	0.2150389394	0.9325
893	0.2149136506	0.9325
894	0.2148600866	0.9325
895	0.2147981297	0.9325
896	0.2147208205	0.9325
897	0.2145308752	0.9325
898	0.2143799902	0.9325
899	0.2141749645	0.9325
900	0.2140361573	0.9325
901	0.2138991045	0.93375
902	0.2137923434	0.93375
903	0.2137089138	0.9325
904	0.213615611	0.9325
905	0.2135711154	0.9325
906	0.2135665386	0.9325
907	0.2133843865	0.93375
908	0.2132924457	0.93375
909	0.2130981079	0.93375
910	0.2129588682	0.93375
911	0.2129151626	0.93375
912	0.212798456	0.93375
913	0.2127364348	0.93375
914	0.2126570303	0.9325
915	0.2125103612	0.9325
916	0.2124368987	0.9325
917	0.2123282046	0.9325
918	0.2123243474	0.9325
919	0.21231406	0.9325
920	0.2122373218	0.9325
921	0.2121635825	0.9325
922	0.2120935048	0.9325
923	0.2119319896	0.9325
924	0.2117768263	0.9325
925	0.2117358176	0.9325
926	0.2116642143	0.9325
927	0.2114839955	0.9325
928	0.2114234603	0.93375
929	0.2113015914	0.93375
930	0.2112051458	0.93375
931	0.2111701917	0.93375
932	0.2111371893	0.93375
933	0.2110174983	0.93375
934	0.2108747819	0.93375
935	0.2108655976	0.93375
936	0.2106826933	0.93375
937	0.2105817334	0.9325
938	0.2104955434	0.9325
939	0.2104204957	0.9325
940	0.2103757457	0.9325
941	0.2102302037	0.93375
942	0.2100882262	0.935
943	0.2099407957	0.93625
944	0.2099164197	0.93625
945	0.2097762569	0.9375
946	0.2096496968	0.9375
947	0.2095820937	0.9375
948	0.2094453192	0.9375
949	0.2093879092	0.9375
950	0.2092520862	0.93625
951	0.2091417108	0.93625
952	0.2089539414	0.93625
953	0.208834667	0.935
954	0.2086714511	0.93625
955	0.2086058133	0.93625
956	0.2085279576	0.93625
957	0.2084168953	0.9375
958	0.2082981948	0.9375
959	0.208115142	0.93625
960	0.2081024601	0.93625
961	0.2079637601	0.9375
962	0.2078932295	0.93625
963	0.2077670184	0.93625
964	0.2077032352	0.93625
965	0.2076593649	0.93625
966	0.2076173771	0.93625
967	0.2074426877	0.93625
968	0.2072639261	0.9375
969	0.207176184	0.9375
970	0.2071434862	0.9375
971	0.2070891428	0.9375
972	0.2069584183	0.9375
973	0.2068929335	0.9375
974	0.2068070174	0.9375
975	0.206696893	0.9375
976	0.2065758133	0.9375
977	0.2065321319	0.9375
978	0.2062792638	0.93625
979	0.2062374158	0.93625
980	0.2060818237	0.9375
981	0.2060732802	0.9375
982	0.2060446152	0.9375
983	0.2058958302	0.9375
984	0.2057997496	0.9375
985	0.2057123451	0.9375
986	0.2055929852	0.93625
987	0.205575123	0.93625
988	0.2055163885	0.93625
989	0.2051985225	0.9375
990	0.20513453	0.9375
991	0.204897383	0.9375
992	0.2048233301	0.9375
993	0.2047607422	0.9375
994	0.2046329831	0.93875
995	0.2045976317	0.93875
996	0.2045046877	0.93875
997	0.2044048527	0.93875
998	0.2043884815	0.93875
999	0.2043601214	0.93875
