iter	Passed	Remaining
186	2766	12026
187	2779	12005
188	2793	11987
189	2806	11966
190	2819	11943
191	2832	11920
192	2837	11864
193	2850	11842
194	2862	11817
195	2875	11795
196	2889	11776
197	2895	11728
198	2906	11698
199	2919	11677
200	2925	11629
201	2939	11612
202	2952	11591
203	2967	11577
204	2980	11557
205	2994	11541
206	3007	11521
207	3020	11501
208	3033	11481
209	3047	11462
210	3060	11443
211	3073	11423
212	3086	11404
213	3096	11372
214	3108	11349
215	3122	11332
216	3135	11314
217	3172	11380
218	3189	11372
219	3212	11391
220	3218	11344
221	3231	11326
222	3244	11305
223	3257	11285
224	3270	11266
225	3284	11248
226	3297	11228
227	3310	11209
228	3324	11192
229	3336	11171
230	3349	11151
231	3363	11133
232	3382	11133
233	3399	11128
234	3423	11143
235	3436	11125
236	3449	11106
237	3463	11087
238	3475	11066
239	3487	11042
240	3499	11021
241	3512	11001
242	3526	10987
243	3539	10967
244	3553	10949
245	3567	10933
246	3582	10922
247	3595	10903
248	3608	10883
249	3620	10861
250	3632	10841
251	3646	10824
252	3659	10805
253	3672	10786
254	3686	10769
255	3706	10773
256	3809	11013
257	3825	11001
258	3841	10989
259	3859	10984
260	3873	10967
261	3897	10978
262	3911	10960
263	3923	10938
264	3935	10914
265	3947	10891
266	3960	10871
267	3972	10850
268	3985	10830
269	4001	10819
270	4007	10779
271	4019	10758
272	4036	10749
273	4049	10728
274	4062	10710
275	4075	10690
276	4083	10659
277	4096	10639
278	4109	10620
279	4122	10601
280	4135	10582
281	4149	10563
282	4161	10542
283	4174	10523
284	4187	10504
285	4200	10487
286	4214	10469
287	4227	10451
288	4244	10441
289	4263	10438
290	4295	10464
291	4307	10444
292	4320	10426
293	4334	10409
294	4348	10393
295	4360	10371
296	4372	10350
297	4386	10332
298	4400	10317
299	4414	10299
300	4429	10285
301	4442	10268
302	4456	10252
303	4470	10234
304	4483	10215
305	4497	10201
306	4511	10184
307	4524	10165
308	4537	10147
309	4551	10131
310	4565	10115
311	4580	10099
312	4592	10081
313	4611	10075
314	4631	10070
315	4648	10062
316	4663	10047
317	4679	10034
318	4691	10015
319	4703	9995
320	4716	9976
321	4730	9959
322	4743	9942
323	4756	9923
324	4769	9905
325	4782	9887
326	4795	9869
327	4912	10064
328	5015	10229
329	5031	10215
330	5046	10199
331	5061	10184
332	5077	10170
333	5092	10154
334	5108	10140
335	5122	10122
336	5137	10107
337	5150	10088
338	5164	10069
339	5177	10050
340	5190	10030
341	5203	10011
342	5215	9990
343	5228	9970
344	5241	9951
345	5254	9932
346	5267	9913
347	5280	9892
348	5293	9873
349	5307	9856
350	5321	9838
351	5336	9823
352	5351	9809
353	5388	9832
354	5413	9835
355	5426	9816
356	5440	9799
357	5453	9779
358	5465	9758
359	5477	9737
360	5490	9718
361	5503	9699
362	5519	9684
363	5532	9667
364	5547	9651
365	5560	9632
366	5574	9615
367	5588	9597
368	5602	9580
369	5616	9563
370	5629	9544
371	5641	9524
372	5656	9508
373	5674	9497
374	5689	9482
375	5706	9469
376	5721	9455
377	5738	9442
378	5752	9425
379	5765	9407
380	5778	9388
381	5790	9368
382	5805	9352
383	5818	9333
384	5832	9316
385	5844	9296
386	5857	9277
387	5870	9259
388	5883	9241
389	5896	9222
390	5910	9205
391	5923	9187
392	5939	9173
393	5954	9158
394	5969	9143
395	5983	9126
396	5997	9108
397	6010	9091
398	6033	9087
399	6133	9200
400	6151	9189
401	6165	9171
402	6180	9155
403	6197	9142
404	6213	9128
405	6226	9110
406	6240	9091
407	6253	9073
408	6266	9055
409	6279	9036
410	6292	9017
411	6305	8998
412	6316	8978
413	6331	8962
414	6344	8944
415	6360	8928
416	6377	8916
417	6401	8912
418	6426	8910
419	6442	8896
420	6455	8878
421	6468	8859
422	6481	8841
423	6494	8822
424	6509	8806
425	6522	8788
426	6537	8772
427	6549	8753
428	6564	8737
429	6578	8720
430	6592	8703
431	6606	8685
432	6616	8664
433	6630	8647
434	6643	8629
435	6656	8610
436	6669	8592
437	6682	8574
438	6695	8556
439	6709	8539
440	6722	8521
441	6736	8504
442	6752	8490
443	6772	8480
444	6786	8463
445	6802	8449
446	6816	8432
447	6828	8413
448	6841	8395
449	6854	8377
450	6866	8358
451	6878	8339
452	6891	8321
453	6904	8304
454	6918	8287
455	6933	8271
456	6945	8252
457	6960	8237
458	6976	8222
459	6991	8207
460	7005	8190
461	7018	8173
462	7031	8154
463	7044	8137
464	7056	8119
465	7070	8102
466	7084	8085
467	7096	8067
468	7109	8048
469	7121	8031
470	7142	8021
471	7250	8110
472	7268	8098
473	7281	8080
474	7297	8066
475	7311	8049
476	7327	8034
477	7343	8019
478	7360	8005
479	7374	7988
480	7387	7970
481	7402	7954
482	7415	7937
483	7428	7919
484	7442	7902
485	7455	7885
486	7467	7866
487	7483	7851
488	7497	7834
489	7510	7817
490	7525	7800
491	7539	7785
492	7553	7768
493	7568	7752
494	7582	7735
495	7597	7719
496	7611	7703
497	7625	7686
498	7638	7668
499	7650	7650
500	7663	7632
501	7677	7615
502	7690	7598
503	7704	7581
504	7716	7564
505	7729	7545
506	7743	7529
507	7757	7513
508	7771	7496
509	7787	7481
510	7802	7466
511	7817	7450
512	7830	7433
513	7843	7416
514	7861	7403
515	7876	7388
516	7892	7373
517	7908	7358
518	7923	7343
519	7937	7327
520	7952	7311
521	7965	7293
522	7976	7275
523	7991	7259
524	8006	7244
525	8020	7227
526	8034	7210
527	8047	7193
528	8059	7175
529	8072	7158
530	8085	7141
531	8099	7124
532	8113	7108
533	8126	7091
534	8140	7075
535	8153	7058
536	8167	7041
537	8182	7026
538	8196	7010
539	8209	6993
540	8222	6976
541	8237	6960
542	8354	7030
543	8411	7050
544	8429	7037
545	8503	7070
546	8517	7054
547	8534	7039
548	8549	7023
549	8564	7007
550	8578	6990
551	8591	6973
552	8605	6956
553	8618	6938
554	8631	6920
555	8646	6905
556	8660	6887
557	8673	6870
558	8685	6852
559	8699	6835
560	8712	6818
561	8726	6800
562	8739	6783
563	8752	6765
564	8765	6748
565	8779	6732
566	8795	6716
567	8808	6699
568	8825	6684
569	8845	6672
570	8862	6658
571	8878	6643
572	8895	6628
573	8910	6612
574	8923	6595
575	8936	6578
576	8948	6560
577	8961	6542
578	8974	6525
579	8987	6507
580	9000	6490
581	9013	6473
582	9028	6457
583	9044	6442
584	9058	6426
585	9071	6409
586	9084	6391
587	9097	6374
588	9112	6358
589	9125	6341
590	9138	6324
591	9151	6307
592	9164	6289
593	9177	6273
594	9192	6256
595	9205	6240
596	9221	6224
597	9234	6208
598	9250	6192
599	9262	6175
600	9276	6158
601	9289	6141
602	9303	6124
603	9315	6107
604	9327	6090
605	9340	6073
606	9354	6056
607	9368	6040
608	9382	6024
609	9397	6008
610	9410	5991
611	9424	5974
612	9439	5959
613	9454	5943
614	9470	5928
615	9484	5912
616	9506	5901
617	9613	5942
618	9627	5926
619	9643	5910
620	9660	5895
621	9742	5920
622	9754	5902
623	9767	5885
624	9780	5868
625	9794	5851
626	9808	5835
627	9820	5817
628	9836	5801
629	9851	5786
630	9865	5769
631	9881	5753
632	9894	5736
633	9907	5719
634	9923	5703
635	9935	5686
636	9948	5668
637	9961	5652
638	9974	5635
639	9987	5617
640	10000	5600
641	10018	5586
642	10039	5574
643	10055	5558
644	10070	5542
645	10086	5527
646	10099	5509
647	10112	5493
648	10125	5476
649	10139	5459
650	10152	5442
651	10166	5426
652	10179	5409
653	10192	5392
654	10207	5376
655	10220	5359
656	10236	5344
657	10249	5327
658	10262	5310
659	10275	5293
660	10288	5276
661	10301	5259
662	10313	5242
663	10325	5225
664	10338	5208
665	10351	5191
666	10364	5174
667	10378	5157
668	10391	5141
669	10406	5125
670	10419	5108
671	10432	5091
672	10446	5075
673	10462	5060
674	10478	5045
675	10492	5028
676	10505	5012
677	10519	4995
678	10534	4980
679	10547	4963
680	10559	4946
681	10573	4930
682	10587	4913
683	10602	4898
684	10649	4897
685	10823	4954
686	10839	4938
687	10855	4922
688	10871	4907
689	10885	4890
690	10900	4874
691	10915	4858
692	10929	4841
693	10942	4824
694	10955	4807
695	10968	4790
696	10980	4773
697	10996	4757
698	11013	4742
699	11030	4727
700	11048	4712
701	11063	4696
702	11076	4679
703	11090	4663
704	11103	4646
705	11115	4628
706	11127	4611
707	11139	4594
708	11153	4577
709	11165	4560
710	11178	4543
711	11191	4526
712	11204	4510
713	11218	4493
714	11231	4476
715	11247	4461
716	11261	4444
717	11274	4428
718	11288	4411
719	11301	4395
720	11315	4378
721	11329	4362
722	11342	4345
723	11355	4328
724	11368	4312
725	11382	4295
726	11396	4279
727	11409	4263
728	11424	4246
729	11437	4230
730	11450	4213
731	11467	4198
732	11503	4190
733	11520	4174
734	11535	4158
735	11549	4142
736	11563	4126
737	11575	4109
738	11588	4092
739	11602	4076
740	11617	4060
741	11632	4044
742	11645	4028
743	11659	4011
744	11671	3994
745	11684	3978
746	11697	3961
747	11710	3945
748	11724	3928
749	11739	3913
750	11753	3896
751	11766	3880
752	11780	3864
753	11793	3847
754	11809	3832
755	11822	3815
756	11845	3802
757	11958	3817
758	11975	3802
759	11991	3786
760	12008	3771
761	12025	3755
762	12040	3740
763	12057	3724
764	12076	3709
765	12089	3693
766	12101	3676
767	12114	3659
768	12127	3642
769	12140	3626
770	12153	3609
771	12165	3593
772	12179	3576
773	12193	3560
774	12211	3545
775	12259	3538
776	12298	3529
777	12315	3514
778	12329	3497
779	12342	3481
780	12355	3464
781	12367	3447
782	12379	3430
783	12393	3414
784	12408	3398
785	12423	3382
786	12437	3366
787	12451	3349
788	12463	3332
789	12478	3317
790	12491	3300
791	12504	3284
792	12517	3267
793	12529	3250
794	12542	3234
795	12556	3218
796	12569	3201
797	12582	3185
798	12594	3168
799	12610	3152
800	12625	3136
801	12640	3120
802	12653	3104
803	12667	3088
804	12680	3071
805	12692	3054
806	12705	3038
807	12718	3022
808	12731	3005
809	12744	2989
810	12757	2972
811	12770	2956
812	12784	2940
813	12797	2924
814	12812	2908
815	12824	2891
816	12840	2876
817	12855	2860
818	12871	2844
819	12884	2828
820	12898	2812
821	12911	2795
822	12923	2779
823	12937	2763
824	12951	2747
825	12974	2733
826	12994	2718
827	13083	2717
828	13096	2701
829	13111	2685
830	13147	2673
831	13184	2662
832	13197	2645
833	13209	2629
834	13224	2613
835	13237	2596
836	13284	2586
837	13307	2572
838	13321	2556
839	13333	2539
840	13346	2523
841	13359	2506
842	13373	2490
843	13385	2474
844	13398	2457
845	13411	2441
846	13424	2424
847	13437	2408
848	13453	2392
849	13466	2376
850	13479	2360
851	13492	2343
852	13505	2327
853	13518	2311
854	13533	2295
855	13546	2278
856	13559	2262
857	13572	2246
858	13586	2230
859	13600	2214
860	13615	2198
861	13627	2181
862	13641	2165
863	13656	2149
864	13669	2133
865	13683	2117
866	13698	2101
867	13712	2085
868	13726	2069
869	13738	2052
870	13753	2036
871	13767	2020
872	13780	2004
873	13793	1988
874	13805	1972
875	13819	1956
876	13833	1940
877	13847	1924
878	13861	1908
879	13875	1892
880	13888	1875
881	13901	1859
882	13916	1843
883	13929	1827
884	13942	1811
885	13955	1795
886	13969	1779
887	13983	1763
888	13996	1747
889	14011	1731
890	14024	1715
891	14040	1699
892	14054	1683
893	14067	1667
894	14092	1653
895	14317	1661
896	14346	1647
897	14362	1631
898	14380	1615
899	14414	1601
900	14429	1585
901	14444	1569
902	14459	1553
903	14472	1536
904	14486	1520
905	14499	1504
906	14512	1488
907	14527	1471
908	14541	1455
909	14555	1439
910	14567	1423
911	14581	1406
912	14593	1390
913	14607	1374
914	14619	1358
915	14632	1341
916	14644	1325
917	14658	1309
918	14671	1293
919	14685	1276
920	14698	1260
921	14713	1244
922	14727	1228
923	14743	1212
924	14757	1196
925	14772	1180
926	14786	1164
927	14800	1148
928	14814	1132
929	14826	1115
930	14839	1099
931	14853	1083
932	14866	1067
933	14880	1051
934	14892	1035
935	14906	1019
936	14920	1003
937	14935	987
938	14951	971
939	14965	955
940	14978	939
941	14992	923
942	15004	906
943	15018	890
944	15031	874
945	15046	858
946	15059	842
947	15071	826
948	15085	810
949	15098	794
950	15113	778
951	15127	762
952	15142	746
953	15159	730
954	15184	715
955	15203	699
956	15217	683
957	15231	667
958	15245	651
959	15259	635
960	15271	619
961	15284	603
962	15297	587
963	15312	571
964	15333	556
965	15452	543
966	15466	527
967	15481	511
968	15495	495
969	15523	480
970	15560	464
971	15575	448
972	15591	432
973	15605	416
974	15618	400
975	15630	384
976	15644	368
977	15657	352
978	15671	336
979	15684	320
980	15697	304
981	15710	287
982	15725	271
983	15739	255
984	15754	239
985	15769	223
986	15782	207
987	15794	191
988	15808	175
989	15821	159
990	15834	143
991	15848	127
992	15860	111
993	15873	95
994	15886	79
995	15900	63
996	15913	47
997	15927	31
998	15940	15
999	15956	0
