iter	Logloss	Accuracy
238	0.3536170349	0.86125
239	0.3535485508	0.8625
240	0.3530612554	0.86875
241	0.3525728035	0.87
242	0.3519972045	0.87
243	0.3514535491	0.87
244	0.3512407165	0.87125
245	0.350767379	0.8725
246	0.3506375064	0.87
247	0.3505290815	0.87125
248	0.350184354	0.87
249	0.349829777	0.87125
250	0.3494872295	0.87125
251	0.3494007703	0.87125
252	0.3493365057	0.87125
253	0.3492416289	0.87125
254	0.3489813039	0.87125
255	0.3486066799	0.87
256	0.3483053526	0.87125
257	0.3477518357	0.87875
258	0.347646151	0.87875
259	0.347492968	0.87875
260	0.3473273577	0.88
261	0.3472263293	0.88
262	0.3467048812	0.88
263	0.3463850829	0.88125
264	0.3458489411	0.88
265	0.3456942977	0.88
266	0.3451550708	0.88125
267	0.3449270512	0.88125
268	0.3448359469	0.88125
269	0.3446036124	0.8825
270	0.344454303	0.88125
271	0.344131409	0.8825
272	0.343888386	0.885
273	0.3437842232	0.885
274	0.3436513599	0.88375
275	0.3433393285	0.8825
276	0.3429541531	0.8825
277	0.3426910099	0.88375
278	0.3425323353	0.88375
279	0.3421536821	0.88375
280	0.3419269158	0.8825
281	0.3415863933	0.8825
282	0.341510667	0.8825
283	0.34131346	0.8825
284	0.3409459824	0.8825
285	0.3404951374	0.88375
286	0.3399233924	0.885
287	0.3397109394	0.8875
288	0.3396853908	0.8875
289	0.339557646	0.8875
290	0.339319184	0.8875
291	0.3390046658	0.89
292	0.3387100863	0.88875
293	0.3383870545	0.88875
294	0.3383392781	0.88875
295	0.3381337778	0.8875
296	0.3379899908	0.88875
297	0.3379056148	0.88875
298	0.3374856713	0.8875
299	0.3370500845	0.88875
300	0.3368731438	0.88875
301	0.3367219205	0.88875
302	0.3362798442	0.89
303	0.3360910915	0.89
304	0.3357255566	0.89
305	0.3354007171	0.89
306	0.3349525245	0.89
307	0.3347432969	0.89
308	0.3344989001	0.89
309	0.3344568458	0.89
310	0.3344128731	0.89
311	0.3341449065	0.89
312	0.3337860971	0.89125
313	0.3335988892	0.89125
314	0.3335825119	0.89125
315	0.3331287529	0.89125
316	0.3329392154	0.89125
317	0.332820289	0.89125
318	0.3325912327	0.89125
319	0.3325445197	0.89125
320	0.3325147843	0.89125
321	0.3319939539	0.89
322	0.3315521793	0.89125
323	0.3309898682	0.89125
324	0.3309422493	0.89125
325	0.3307398576	0.89125
326	0.3302725397	0.89125
327	0.3302092027	0.89125
328	0.3296597374	0.89125
329	0.32942574	0.89125
330	0.3292758174	0.89125
331	0.3292588908	0.89125
332	0.3289429635	0.89125
333	0.3288398723	0.89125
334	0.3285135459	0.89
335	0.3284053666	0.89
336	0.3279710803	0.89
337	0.3277649459	0.89
338	0.3274269555	0.89125
339	0.327120321	0.89125
340	0.3270116201	0.89125
341	0.3268145083	0.89125
342	0.3265148027	0.89125
343	0.325861099	0.89
344	0.3253504996	0.89
345	0.3248453013	0.89
346	0.3245370816	0.89125
347	0.3243863157	0.8925
348	0.3239627026	0.8925
349	0.3238748476	0.8925
350	0.323673583	0.8925
351	0.323298606	0.8925
352	0.3229213002	0.8925
353	0.3227607263	0.8925
354	0.3224531867	0.8925
355	0.322087764	0.89125
356	0.3214940414	0.89125
357	0.3214012177	0.89125
358	0.3212277987	0.89125
359	0.3211034057	0.89125
360	0.3205082171	0.89125
361	0.3202201361	0.89125
362	0.3200705844	0.8925
363	0.319932392	0.8925
364	0.3198129092	0.8925
365	0.3196348252	0.8925
366	0.3192769846	0.8925
367	0.3187273934	0.89125
368	0.3185761345	0.89125
369	0.318350477	0.89125
370	0.3180493401	0.89125
371	0.3177405817	0.89125
372	0.317422036	0.89125
373	0.3171050263	0.89125
374	0.3166052635	0.89125
375	0.3165430943	0.89125
376	0.3162283938	0.8925
377	0.3160532021	0.8925
378	0.3159961917	0.8925
379	0.3158462795	0.8925
380	0.3156895188	0.8925
381	0.3153625885	0.8925
382	0.3153290619	0.8925
383	0.315149035	0.8925
384	0.3149034176	0.89125
385	0.3147488244	0.8925
386	0.3143614896	0.8925
387	0.3138792767	0.8925
388	0.3136326401	0.8925
389	0.3133937933	0.89375
390	0.3132622565	0.8925
391	0.3129549326	0.8925
392	0.312671596	0.8925
393	0.3124888702	0.8925
394	0.3123877412	0.8925
395	0.3120749114	0.8925
396	0.3117383127	0.8925
397	0.3109231216	0.8925
398	0.3107858022	0.8925
399	0.3105651491	0.8925
400	0.3101680468	0.89375
401	0.3100415638	0.8925
402	0.3097497292	0.895
403	0.3094543678	0.895
404	0.3093854937	0.895
405	0.3092923778	0.895
406	0.3088951624	0.89375
407	0.30873883	0.89375
408	0.3084244875	0.89375
409	0.3081393127	0.895
410	0.3078156153	0.89375
411	0.3077906018	0.89375
412	0.3076616832	0.89375
413	0.3074342136	0.89375
414	0.307200402	0.89375
415	0.306967028	0.89375
416	0.3068869864	0.89375
417	0.3068509442	0.89375
418	0.3063120384	0.895
419	0.305740104	0.895
420	0.3055849635	0.895
421	0.3054740004	0.89625
422	0.3053618108	0.89625
423	0.3053267865	0.89625
424	0.3049968411	0.895
425	0.3048082594	0.89375
426	0.3044573067	0.89375
427	0.3043678786	0.89375
428	0.3041846037	0.89625
429	0.3039309878	0.89625
430	0.3036627474	0.89625
431	0.3035214509	0.89625
432	0.3033944506	0.89625
433	0.3033862883	0.89625
434	0.3033307455	0.89625
435	0.3031458303	0.89625
436	0.3031280773	0.89625
437	0.3029435314	0.89625
438	0.302645489	0.89625
439	0.3024403486	0.89625
440	0.3021654895	0.89625
441	0.3015484747	0.89625
442	0.3011977019	0.89625
443	0.3010946388	0.89625
444	0.3010292127	0.89625
445	0.3009884057	0.89625
446	0.3009259274	0.89625
447	0.3007628201	0.89625
448	0.3005958655	0.89625
449	0.3004595116	0.89625
450	0.3002838716	0.89625
451	0.3000093628	0.89625
452	0.2999748099	0.89625
453	0.299845132	0.8975
454	0.2995742441	0.8975
455	0.2990203469	0.8975
456	0.2987099016	0.8975
457	0.2982167581	0.8975
458	0.2980147443	0.8975
459	0.2977373512	0.9
460	0.2975830948	0.9
461	0.2972743347	0.9
462	0.2972045757	0.9
463	0.2969965738	0.90125
464	0.2968652351	0.90375
465	0.2966056615	0.9
466	0.2963594166	0.9025
467	0.2962430141	0.9025
468	0.2961492158	0.9025
469	0.2960940636	0.9025
470	0.2960387815	0.90375
471	0.295849995	0.90375
472	0.2956936753	0.90375
473	0.2954613765	0.90375
474	0.2952901535	0.90375
475	0.2951713639	0.90375
476	0.2947802292	0.9025
477	0.2945829707	0.9025
478	0.2944038464	0.9025
479	0.2943965304	0.9025
480	0.2942722476	0.9025
481	0.2939380916	0.9025
482	0.2932868193	0.9025
483	0.2930950515	0.90125
484	0.2928896794	0.90125
485	0.2926776848	0.90375
486	0.2924055644	0.905
487	0.2921691093	0.905
488	0.2919199803	0.905
489	0.2918264064	0.905
490	0.2917495459	0.905
491	0.2916151675	0.905
492	0.2913427882	0.905
493	0.2911372959	0.90625
494	0.2907971322	0.90625
495	0.2906740682	0.90625
496	0.2905205744	0.90625
497	0.2902720522	0.90625
498	0.2901580908	0.90625
499	0.2901322774	0.90625
500	0.2899243834	0.90625
501	0.2899193866	0.90625
502	0.2896696023	0.90625
503	0.2896539625	0.90625
504	0.2895140334	0.90625
505	0.2894101751	0.90625
506	0.2892860609	0.90625
507	0.2890340745	0.9075
508	0.2889932684	0.9075
509	0.2886945755	0.90875
510	0.2886779487	0.90875
511	0.2884583875	0.90875
512	0.2883949014	0.90875
513	0.288371628	0.90875
514	0.2882883691	0.90875
515	0.2880780222	0.90875
516	0.2877950941	0.9075
517	0.2875087646	0.9075
518	0.2874384868	0.9075
519	0.2871514936	0.9075
520	0.2870267188	0.9075
521	0.2868220173	0.9075
522	0.286666746	0.9075
523	0.286564594	0.9075
524	0.2863620254	0.9075
525	0.2862899352	0.9075
526	0.2859889495	0.9075
527	0.2858104392	0.9075
528	0.2857471599	0.9075
529	0.2853985093	0.90875
530	0.2853191072	0.90875
531	0.2852207954	0.90875
532	0.2849689627	0.90875
533	0.2847306915	0.9075
534	0.2844493481	0.90875
535	0.2842728921	0.90875
536	0.2840679644	0.90875
537	0.2839513558	0.91
538	0.2836762403	0.91
539	0.2833921007	0.90875
540	0.2831300122	0.90875
541	0.2829041636	0.90875
542	0.2828808213	0.90875
543	0.2825825788	0.91
544	0.282421608	0.91
545	0.2822415908	0.91125
546	0.2816941466	0.91125
547	0.2815218662	0.91125
548	0.2812883561	0.91125
549	0.2812046305	0.91125
550	0.2808589852	0.91125
551	0.2807997489	0.91125
552	0.2807037551	0.91125
553	0.2803257173	0.9125
554	0.2802670909	0.9125
555	0.2801253971	0.9125
556	0.28001761	0.9125
557	0.2796632468	0.9125
558	0.2793254899	0.9125
559	0.2792814235	0.9125
560	0.2791634391	0.9125
561	0.2789805325	0.9125
562	0.2788988944	0.9125
563	0.2788655543	0.9125
564	0.2787870019	0.9125
565	0.2786144898	0.9125
566	0.278525692	0.9125
567	0.2783956683	0.9125
568	0.2783797279	0.9125
569	0.2781889863	0.91375
570	0.2780962086	0.91375
571	0.2779075165	0.91375
572	0.2778613623	0.91375
573	0.2775954938	0.91375
574	0.2775906126	0.91375
575	0.277475424	0.91375
576	0.2771085985	0.9125
577	0.2770033192	0.9125
578	0.2768284189	0.9125
579	0.2768145947	0.9125
580	0.2766743071	0.9125
581	0.2761582742	0.9125
582	0.275633465	0.9125
583	0.2755387787	0.9125
584	0.2754304794	0.9125
585	0.2751441007	0.9125
586	0.2750822316	0.9125
587	0.2748453188	0.91375
588	0.2746695847	0.91375
589	0.2745639326	0.91375
590	0.274517202	0.91375
591	0.274383446	0.91375
592	0.2743170475	0.91375
593	0.2741937436	0.91375
594	0.2741014554	0.91375
595	0.2739857194	0.91375
596	0.2738039222	0.91375
597	0.2734941669	0.91375
598	0.2732763131	0.91375
599	0.2731608496	0.91375
600	0.2729696951	0.91375
601	0.2725939543	0.91625
602	0.272571258	0.91625
603	0.2725408678	0.91625
604	0.2721763552	0.91625
605	0.2719133853	0.91625
606	0.2718721988	0.91625
607	0.2718144391	0.91625
608	0.2717684163	0.91625
609	0.2717066863	0.91625
610	0.2715388045	0.91625
611	0.2714809843	0.91625
612	0.2709951293	0.91625
613	0.2708076875	0.91625
614	0.2705480508	0.91625
615	0.2703581594	0.91625
616	0.2701630261	0.91625
617	0.2700512884	0.91625
618	0.2697671779	0.91625
619	0.2696286769	0.91625
620	0.2693964524	0.91625
621	0.2692964773	0.91625
622	0.2691959468	0.91625
623	0.268955245	0.91625
624	0.2689429392	0.91625
625	0.2688040714	0.91625
626	0.268595413	0.91625
627	0.2684613985	0.91625
628	0.2682573143	0.91625
629	0.2677975396	0.91625
630	0.2677032696	0.91625
631	0.2675624934	0.91625
632	0.2673097689	0.91625
633	0.2671667412	0.91625
634	0.2670355471	0.91625
635	0.2667702167	0.91625
636	0.2666413316	0.91625
637	0.2665232022	0.91625
638	0.2664283532	0.91625
639	0.2661329146	0.91625
640	0.2658006369	0.91625
641	0.2653797411	0.91625
642	0.265202692	0.91625
643	0.2647532823	0.91625
644	0.2645418938	0.91625
645	0.2643568793	0.91625
646	0.2642837468	0.91625
647	0.2642684227	0.91625
648	0.2641499789	0.91625
649	0.2640461611	0.91625
650	0.2639241271	0.91625
651	0.2638457841	0.91625
652	0.2636438343	0.9175
653	0.2635523751	0.9175
654	0.263535797	0.9175
655	0.2633593307	0.9175
656	0.2632805436	0.9175
657	0.2632482858	0.9175
658	0.2631997739	0.9175
659	0.2630553475	0.9175
660	0.2628402565	0.9175
661	0.2627526585	0.9175
662	0.2626757636	0.9175
663	0.2624603825	0.9175
664	0.2624432583	0.9175
665	0.2623743853	0.9175
666	0.2623381877	0.9175
667	0.2622399531	0.9175
668	0.262174265	0.9175
669	0.2620480519	0.9175
670	0.2619240734	0.9175
671	0.2617964256	0.9175
672	0.2615297506	0.9175
673	0.2614394664	0.9175
674	0.2613140696	0.9175
675	0.2611525991	0.9175
676	0.2610889398	0.9175
677	0.2609488947	0.9175
678	0.2606670248	0.9175
679	0.2604186025	0.9175
680	0.2602358727	0.9175
681	0.2601606475	0.9175
682	0.2601333695	0.9175
683	0.2599341054	0.9175
684	0.2597291537	0.9175
685	0.259696066	0.9175
686	0.2596568041	0.9175
687	0.2595991807	0.9175
688	0.2594522354	0.9175
689	0.2593361697	0.9175
690	0.2593223664	0.9175
691	0.259210771	0.9175
692	0.2591208864	0.9175
693	0.2590851062	0.9175
694	0.2589532208	0.9175
695	0.2588836003	0.9175
696	0.2587534227	0.9175
697	0.258649209	0.9175
698	0.2584723561	0.9175
699	0.2583770227	0.9175
700	0.2582152746	0.9175
701	0.2579172216	0.9175
702	0.2579045345	0.9175
703	0.2577906789	0.9175
704	0.2576024354	0.9175
705	0.2575734375	0.9175
706	0.2574425241	0.9175
707	0.2573274541	0.9175
708	0.257161935	0.9175
709	0.2570249178	0.9175
710	0.2569050609	0.9175
711	0.2565725259	0.9175
712	0.2561361443	0.9175
713	0.2559968363	0.9175
714	0.2559175884	0.9175
715	0.2556210422	0.9175
716	0.2555800388	0.9175
717	0.2554490228	0.9175
718	0.2553900422	0.9175
719	0.255255976	0.9175
720	0.2551815128	0.9175
721	0.2550388973	0.91625
722	0.2546436686	0.91625
723	0.2545650344	0.91625
724	0.2543397941	0.9175
725	0.2541328119	0.9175
726	0.2540000347	0.9175
727	0.2538100835	0.9175
728	0.2537121031	0.9175
729	0.2536059796	0.9175
730	0.25358764	0.9175
731	0.253342547	0.9175
732	0.2529495185	0.9175
733	0.2529033484	0.9175
734	0.252894869	0.9175
735	0.2528097221	0.9175
736	0.2525757567	0.92
737	0.2524430105	0.92
738	0.2522303062	0.92
739	0.2522132665	0.92
740	0.2521473901	0.92
741	0.252100959	0.92
742	0.2520548678	0.92
743	0.2519762791	0.92
744	0.2518615514	0.92
745	0.2518498023	0.92
746	0.2517636489	0.92
747	0.2516345182	0.92125
748	0.2514843396	0.92125
749	0.2513891291	0.92125
750	0.2513826239	0.92125
751	0.2512038164	0.92125
752	0.2510558681	0.92125
753	0.2509455953	0.92125
754	0.250809774	0.92125
755	0.2507372375	0.92125
756	0.2505855773	0.9225
757	0.2505023598	0.9225
758	0.2504408946	0.9225
759	0.2503385066	0.9225
760	0.2503055513	0.9225
761	0.249955923	0.9225
762	0.249938227	0.9225
763	0.249911995	0.9225
764	0.2498868201	0.9225
765	0.2496807415	0.92125
766	0.2495105303	0.92125
767	0.2494128664	0.92125
768	0.2492758982	0.9225
769	0.2492083708	0.9225
770	0.2489436508	0.9225
771	0.248882531	0.9225
772	0.2488177029	0.9225
773	0.2484965246	0.9225
774	0.2483890191	0.9225
775	0.24831352	0.9225
776	0.248113506	0.9225
777	0.2480483878	0.9225
778	0.2479158149	0.9225
779	0.2477735321	0.92375
780	0.2475827165	0.92375
781	0.2474660443	0.92375
782	0.2473430549	0.92375
783	0.2473031027	0.92375
784	0.2471845886	0.9225
785	0.2470263476	0.9225
786	0.246997129	0.9225
787	0.246919149	0.9225
788	0.2468633166	0.9225
789	0.2468389357	0.9225
790	0.2467926915	0.9225
791	0.2467327303	0.9225
792	0.2465490032	0.92375
793	0.2464761802	0.92375
794	0.2463482304	0.92375
795	0.2462986515	0.92375
796	0.2462559985	0.92375
797	0.2460364082	0.92375
798	0.2459848881	0.92375
799	0.2459265793	0.92375
800	0.2458813028	0.92375
801	0.2457889183	0.92375
802	0.2457063408	0.92375
803	0.2455694106	0.92375
804	0.2454423727	0.92375
805	0.2451077368	0.92375
806	0.2448329835	0.92375
807	0.2447984472	0.92375
808	0.244783763	0.92375
809	0.2447525673	0.92375
810	0.2447193194	0.92375
811	0.2446560684	0.92375
812	0.244510333	0.92375
813	0.2442122624	0.92375
814	0.2441890707	0.92375
815	0.244091787	0.92375
816	0.244040396	0.92375
817	0.2439402195	0.92375
818	0.2438304962	0.92375
819	0.2437045242	0.92375
820	0.2436193822	0.92375
821	0.2435260775	0.92375
822	0.2433173828	0.92375
823	0.2432495007	0.92375
824	0.2431897694	0.92375
825	0.2431662647	0.92375
826	0.243081868	0.92375
827	0.2430062854	0.92375
828	0.2429443617	0.92375
829	0.2428875253	0.92375
830	0.2427828037	0.92375
831	0.2425283788	0.92375
832	0.2425224815	0.92375
833	0.24250573	0.92375
834	0.2423751024	0.92375
835	0.2423151731	0.92375
836	0.2422583793	0.92375
837	0.2422229411	0.92375
838	0.2421626304	0.92375
839	0.2419759221	0.92375
840	0.2419172143	0.92375
841	0.2418954607	0.92375
842	0.2418672993	0.92375
843	0.2417562218	0.92375
844	0.2415747611	0.92375
845	0.2414205095	0.92375
846	0.2411423437	0.92375
847	0.2410403298	0.92375
848	0.2408390712	0.92375
849	0.2407817815	0.92375
850	0.2406980941	0.92375
851	0.2406637757	0.92375
852	0.2406063164	0.92375
853	0.2405229706	0.92375
854	0.2403920853	0.92375
855	0.2401801485	0.92375
856	0.2399594542	0.92375
857	0.2397792668	0.92375
858	0.2396691432	0.92375
859	0.2395559128	0.92375
860	0.2395033403	0.92375
861	0.2394172115	0.92375
862	0.2393603435	0.92375
863	0.2393043436	0.92375
864	0.2392549829	0.92375
865	0.2392327564	0.92375
866	0.2391905657	0.92375
867	0.2391234692	0.92375
868	0.2390122078	0.92375
869	0.2389643921	0.92375
870	0.2389489796	0.92375
871	0.2388198302	0.92375
872	0.2387729473	0.92375
873	0.2383768045	0.92375
874	0.2382185345	0.92375
875	0.2381950466	0.92375
876	0.2380989507	0.92375
877	0.2380211037	0.92375
878	0.2377188982	0.925
879	0.2376453998	0.925
880	0.2376136365	0.925
881	0.2375839799	0.925
882	0.2375799819	0.925
883	0.2374467806	0.925
884	0.2373891794	0.925
885	0.2372029074	0.92625
886	0.2371686597	0.92625
887	0.2371154293	0.92625
888	0.2370145724	0.92625
889	0.2369230357	0.92625
890	0.2369164365	0.92625
891	0.2367395478	0.92625
892	0.2366952986	0.92625
893	0.2366078195	0.92625
894	0.2365686025	0.92625
895	0.2364626319	0.92625
896	0.2363173669	0.92625
897	0.2362596305	0.92625
898	0.2362000188	0.92625
899	0.2360755846	0.92625
900	0.2360072352	0.92625
901	0.2358302937	0.92625
902	0.2357943538	0.92625
903	0.2356617672	0.92625
904	0.2356081449	0.92625
905	0.2354748388	0.92625
906	0.2353873304	0.92625
907	0.2353267543	0.92625
908	0.2352762798	0.92625
909	0.2352364711	0.92625
910	0.2351966238	0.92625
911	0.2350753408	0.92625
912	0.2347751766	0.92625
913	0.234601879	0.92625
914	0.2345953828	0.92625
915	0.2344201391	0.92625
916	0.2343751903	0.92625
917	0.2342366724	0.92625
918	0.2341440114	0.92625
919	0.2340639357	0.92625
920	0.2340363766	0.92625
921	0.2338345552	0.9275
922	0.2338166484	0.9275
923	0.2338011123	0.9275
924	0.2337852558	0.9275
925	0.2335312003	0.9275
926	0.2334995442	0.9275
927	0.2333600395	0.9275
928	0.2333007874	0.9275
929	0.232999601	0.9275
930	0.232844492	0.9275
931	0.2328015925	0.9275
932	0.2327877095	0.9275
933	0.2325660837	0.92625
934	0.2324189006	0.92625
935	0.2323481609	0.92625
936	0.2322836226	0.92625
937	0.2322549753	0.9275
938	0.2321339737	0.9275
939	0.232118796	0.9275
940	0.2320217692	0.9275
941	0.2319685755	0.9275
942	0.231844855	0.9275
943	0.2317804863	0.9275
944	0.231606957	0.9275
945	0.2315494808	0.9275
946	0.231498542	0.9275
947	0.2312617163	0.9275
948	0.2312105518	0.9275
949	0.2311851263	0.9275
950	0.2310972925	0.9275
951	0.2310519215	0.9275
952	0.2308941513	0.92625
953	0.2306779002	0.92625
954	0.2305951599	0.92625
955	0.2304011081	0.92625
956	0.2302969306	0.92625
957	0.2301810754	0.92625
958	0.2301369581	0.92625
959	0.2299198793	0.9275
960	0.2298006241	0.92625
961	0.2296415971	0.92625
962	0.2294057842	0.9275
963	0.2293331523	0.9275
964	0.229287969	0.9275
965	0.2292352126	0.9275
966	0.228948483	0.93
967	0.2287292099	0.93
968	0.22870923	0.93125
969	0.2286537353	0.93125
970	0.2283264738	0.93125
971	0.2281617957	0.9325
972	0.2279184208	0.9325
973	0.2278783745	0.93375
974	0.2276382247	0.93375
975	0.2275070362	0.93375
976	0.2273383041	0.93375
977	0.2270910472	0.93375
978	0.2270809854	0.93375
979	0.2270276294	0.9325
980	0.2269490625	0.9325
981	0.2268802378	0.9325
982	0.2266811866	0.9325
983	0.2266042153	0.9325
984	0.2265518365	0.9325
985	0.2265142168	0.9325
986	0.2264372674	0.9325
987	0.2262926823	0.9325
988	0.2260687122	0.9325
989	0.2260464482	0.9325
990	0.225564081	0.9325
991	0.2255029299	0.9325
992	0.2252982874	0.9325
993	0.2251848719	0.9325
994	0.224916887	0.9325
995	0.2248130672	0.9325
996	0.224720738	0.9325
997	0.2246918561	0.9325
998	0.2246464908	0.9325
999	0.2244842847	0.9325
