iter	Passed	Remaining
493	6966	7136
494	6979	7120
495	6993	7105
496	7005	7090
497	7018	7074
498	7030	7059
499	7043	7043
500	7055	7027
501	7068	7012
502	7081	6997
503	7094	6982
504	7110	6969
505	7123	6954
506	7137	6940
507	7150	6925
508	7164	6911
509	7178	6896
510	7190	6880
511	7202	6864
512	7215	6849
513	7227	6834
514	7240	6818
515	7252	6802
516	7267	6789
517	7289	6782
518	7368	6828
519	7382	6814
520	7399	6803
521	7423	6797
522	7461	6805
523	7476	6791
524	7489	6776
525	7501	6760
526	7515	6745
527	7528	6730
528	7542	6715
529	7555	6700
530	7567	6683
531	7579	6667
532	7591	6651
533	7619	6649
534	7631	6633
535	7645	6618
536	7659	6603
537	7671	6588
538	7686	6573
539	7698	6557
540	7739	6566
541	7759	6557
542	7776	6544
543	7789	6529
544	7802	6514
545	7814	6497
546	7827	6482
547	7840	6466
548	7853	6451
549	7866	6436
550	7880	6421
551	7893	6405
552	7905	6390
553	7921	6377
554	7933	6361
555	7949	6347
556	7961	6332
557	7974	6317
558	7988	6301
559	8001	6286
560	8014	6271
561	8026	6255
562	8039	6240
563	8052	6225
564	8069	6212
565	8084	6198
566	8096	6183
567	8110	6168
568	8124	6154
569	8138	6139
570	8151	6124
571	8166	6110
572	8179	6095
573	8191	6079
574	8204	6064
575	8217	6048
576	8230	6033
577	8242	6017
578	8255	6002
579	8268	5987
580	8282	5973
581	8296	5958
582	8310	5944
583	8324	5929
584	8338	5915
585	8351	5900
586	8528	6000
587	8544	5987
588	8559	5973
589	8576	5959
590	8588	5943
591	8601	5928
592	8615	5912
593	8628	5897
594	8640	5881
595	8653	5866
596	8666	5850
597	8679	5834
598	8692	5818
599	8704	5802
600	8717	5787
601	8731	5772
602	8745	5757
603	8761	5744
604	8775	5729
605	8787	5713
606	8800	5697
607	8813	5682
608	8826	5666
609	8838	5651
610	8851	5635
611	8863	5619
612	8877	5604
613	8890	5589
614	8903	5573
615	8915	5557
616	8929	5542
617	8942	5527
618	8954	5511
619	8970	5497
620	9018	5503
621	9032	5489
622	9044	5472
623	9057	5457
624	9069	5441
625	9081	5425
626	9093	5409
627	9116	5400
628	9135	5388
629	9158	5378
630	9177	5367
631	9199	5356
632	9214	5342
633	9230	5328
634	9247	5315
635	9260	5299
636	9274	5285
637	9290	5271
638	9305	5257
639	9324	5245
640	9340	5231
641	9354	5216
642	9372	5203
643	9387	5189
644	9404	5176
645	9419	5161
646	9434	5147
647	9451	5134
648	9466	5119
649	9481	5105
650	9493	5089
651	9510	5076
652	9534	5066
653	9614	5086
654	9629	5072
655	9643	5057
656	9658	5042
657	9671	5026
658	9684	5011
659	9698	4996
660	9711	4980
661	9726	4965
662	9739	4950
663	9752	4935
664	9766	4920
665	9780	4904
666	9794	4889
667	9806	4873
668	9818	4857
669	9831	4842
670	9845	4827
671	9859	4812
672	9873	4797
673	9887	4782
674	9902	4768
675	9918	4753
676	9932	4738
677	9947	4724
678	9963	4710
679	9977	4695
680	9992	4680
681	10005	4665
682	10019	4650
683	10032	4635
684	10046	4620
685	10060	4604
686	10072	4589
687	10085	4573
688	10097	4557
689	10111	4542
690	10125	4527
691	10139	4512
692	10156	4499
693	10170	4484
694	10186	4470
695	10202	4456
696	10217	4441
697	10234	4428
698	10248	4413
699	10263	4398
700	10276	4383
701	10289	4368
702	10302	4352
703	10315	4337
704	10328	4321
705	10343	4307
706	10359	4293
707	10373	4278
708	10387	4263
709	10401	4248
710	10415	4233
711	10428	4218
712	10441	4203
713	10455	4187
714	10468	4172
715	10482	4157
716	10496	4142
717	10510	4128
718	10523	4112
719	10539	4098
720	10554	4084
721	10569	4069
722	10584	4055
723	10600	4041
724	10684	4052
725	10701	4038
726	10717	4024
727	10765	4022
728	10794	4012
729	10810	3998
730	10825	3983
731	10841	3969
732	10854	3953
733	10867	3938
734	10879	3922
735	10892	3906
736	10904	3891
737	10917	3875
738	10929	3860
739	10944	3845
740	10958	3830
741	10970	3814
742	10983	3799
743	10997	3784
744	11011	3769
745	11025	3754
746	11039	3738
747	11053	3724
748	11067	3708
749	11083	3694
750	11099	3680
751	11114	3665
752	11162	3661
753	11180	3647
754	11198	3633
755	11213	3619
756	11227	3603
757	11240	3588
758	11257	3574
759	11271	3559
760	11283	3543
761	11298	3528
762	11312	3513
763	11326	3498
764	11339	3483
765	11352	3467
766	11363	3452
767	11392	3441
768	11407	3426
769	11420	3411
770	11432	3395
771	11445	3380
772	11459	3365
773	11472	3349
774	11485	3334
775	11498	3319
776	11511	3303
777	11527	3289
778	11542	3274
779	11556	3259
780	11570	3244
781	11583	3229
782	11595	3213
783	11611	3199
784	11624	3183
785	11638	3168
786	11652	3153
787	11666	3138
788	11683	3124
789	11767	3127
790	11784	3113
791	11799	3098
792	11814	3083
793	11828	3068
794	11841	3053
795	11853	3037
796	11866	3022
797	11879	3007
798	11892	2991
799	11904	2976
800	11917	2960
801	11930	2945
802	11944	2930
803	11960	2915
804	11974	2900
805	11988	2885
806	12004	2870
807	12017	2855
808	12031	2840
809	12043	2825
810	12056	2809
811	12069	2794
812	12082	2779
813	12096	2764
814	12110	2748
815	12123	2733
816	12135	2718
817	12148	2703
818	12163	2688
819	12176	2672
820	12191	2658
821	12210	2644
822	12227	2629
823	12240	2614
824	12256	2599
825	12271	2585
826	12285	2569
827	12298	2554
828	12312	2539
829	12325	2524
830	12339	2509
831	12351	2494
832	12365	2478
833	12378	2463
834	12393	2448
835	12476	2447
836	12490	2432
837	12505	2417
838	12519	2402
839	12531	2386
840	12545	2371
841	12560	2357
842	12574	2341
843	12589	2327
844	12604	2312
845	12617	2296
846	12630	2281
847	12643	2266
848	12666	2252
849	12680	2237
850	12694	2222
851	12707	2207
852	12721	2192
853	12735	2177
854	12747	2161
855	12761	2146
856	12877	2148
857	12959	2144
858	12974	2129
859	12989	2114
860	13004	2099
861	13021	2084
862	13035	2069
863	13048	2054
864	13061	2038
865	13074	2023
866	13088	2007
867	13108	1993
868	13121	1978
869	13135	1962
870	13149	1947
871	13162	1932
872	13176	1916
873	13190	1901
874	13205	1886
875	13218	1871
876	13231	1855
877	13246	1840
878	13260	1825
879	13273	1809
880	13286	1794
881	13299	1779
882	13313	1764
883	13326	1748
884	13339	1733
885	13353	1718
886	13366	1702
887	13382	1687
888	13396	1672
889	13409	1657
890	13422	1642
891	13436	1626
892	13449	1611
893	13462	1596
894	13475	1580
895	13488	1565
896	13501	1550
897	13515	1535
898	13529	1519
899	13541	1504
900	13555	1489
901	13569	1474
902	13584	1459
903	13626	1447
904	13653	1433
905	13670	1418
906	13684	1403
907	13697	1387
908	13711	1372
909	13724	1357
910	13735	1341
911	13750	1326
912	13764	1311
913	13779	1296
914	13792	1281
915	13807	1266
916	13822	1251
917	13834	1235
918	13849	1220
919	13862	1205
920	13875	1190
921	13889	1175
922	13901	1159
923	13914	1144
924	13929	1129
925	13942	1114
926	13960	1099
927	14050	1090
928	14064	1074
929	14079	1059
930	14092	1044
931	14109	1029
932	14126	1014
933	14142	999
934	14157	984
935	14171	968
936	14184	953
937	14195	938
938	14209	923
939	14223	907
940	14237	892
941	14249	877
942	14261	862
943	14273	846
944	14287	831
945	14300	816
946	14314	801
947	14327	785
948	14340	770
949	14353	755
950	14367	740
951	14381	725
952	14397	710
953	14411	694
954	14424	679
955	14439	664
956	14453	649
957	14466	634
958	14478	619
959	14490	603
960	14504	588
961	14517	573
962	14531	558
963	14543	543
964	14556	527
965	14571	512
966	14585	497
967	14600	482
968	14614	467
969	14631	452
970	14645	437
971	14660	422
972	14672	407
973	14686	392
974	14700	376
975	14713	361
976	14727	346
977	14740	331
978	14752	316
979	14767	301
980	14780	286
981	14795	271
982	14810	256
983	14856	241
984	14873	226
985	14887	211
986	14900	196
987	14913	181
988	14928	166
989	14941	150
990	14953	135
991	14967	120
992	14981	105
993	14996	90
994	15012	75
995	15026	60
996	15040	45
997	15052	30
998	15073	15
999	15158	0
