iter	Passed	Remaining
569	7716	5820
570	7728	5806
571	7740	5792
572	7753	5778
573	7766	5763
574	7778	5749
575	7790	5734
576	7803	5721
577	7818	5708
578	7831	5694
579	7845	5680
580	7860	5668
581	7874	5655
582	7887	5641
583	7900	5627
584	7913	5613
585	7926	5599
586	7939	5586
587	7952	5572
588	7965	5558
589	7978	5544
590	7990	5529
591	8003	5515
592	8018	5503
593	8032	5490
594	8048	5478
595	8060	5463
596	8074	5450
597	8088	5437
598	8102	5424
599	8115	5410
600	8128	5396
601	8141	5382
602	8155	5369
603	8170	5357
604	8184	5343
605	8197	5329
606	8211	5316
607	8223	5302
608	8238	5289
609	8252	5276
610	8267	5263
611	8280	5249
612	8295	5236
613	8308	5223
614	8321	5209
615	8333	5195
616	8346	5181
617	8361	5168
618	8374	5154
619	8387	5140
620	8401	5127
621	8414	5113
622	8428	5100
623	8441	5086
624	8457	5074
625	8470	5060
626	8483	5046
627	8496	5032
628	8509	5019
629	8523	5005
630	8538	4992
631	8588	5001
632	8604	4988
633	8622	4977
634	8646	4969
635	8659	4956
636	8674	4943
637	8687	4929
638	8700	4915
639	8712	4900
640	8725	4886
641	8740	4874
642	8753	4859
643	8766	4845
644	8778	4831
645	8791	4817
646	8804	4803
647	8817	4789
648	8832	4776
649	8844	4762
650	8858	4749
651	8874	4736
652	8888	4723
653	8904	4710
654	8917	4696
655	8931	4683
656	8943	4669
657	8957	4655
658	8970	4641
659	8983	4627
660	8997	4614
661	9009	4599
662	9023	4586
663	9036	4572
664	9049	4558
665	9062	4544
666	9076	4531
667	9089	4517
668	9102	4503
669	9116	4490
670	9129	4476
671	9141	4461
672	9154	4447
673	9167	4433
674	9179	4419
675	9194	4406
676	9206	4392
677	9219	4378
678	9234	4365
679	9247	4351
680	9262	4338
681	9278	4326
682	9290	4312
683	9302	4297
684	9315	4283
685	9328	4269
686	9341	4256
687	9354	4242
688	9369	4229
689	9383	4215
690	9409	4207
691	9423	4194
692	9435	4179
693	9449	4166
694	9463	4153
695	9478	4140
696	9492	4126
697	9505	4112
698	9518	4098
699	9530	4084
700	9544	4070
701	9557	4057
702	9569	4043
703	9587	4031
704	9638	4033
705	9657	4021
706	9684	4013
707	9701	4001
708	9714	3987
709	9729	3974
710	9743	3960
711	9756	3946
712	9768	3932
713	9780	3917
714	9793	3903
715	9806	3889
716	9818	3875
717	9831	3861
718	9846	3848
719	9859	3834
720	9874	3820
721	9886	3806
722	9902	3793
723	9914	3779
724	9927	3765
725	9940	3751
726	9953	3737
727	9966	3723
728	9978	3709
729	9992	3695
730	10005	3681
731	10017	3667
732	10029	3653
733	10042	3639
734	10055	3625
735	10070	3612
736	10086	3599
737	10110	3589
738	10136	3580
739	10153	3567
740	10167	3553
741	10181	3540
742	10193	3525
743	10205	3511
744	10218	3497
745	10231	3483
746	10246	3470
747	10259	3456
748	10274	3443
749	10288	3429
750	10302	3415
751	10315	3401
752	10328	3387
753	10341	3373
754	10355	3360
755	10368	3346
756	10381	3332
757	10393	3318
758	10405	3304
759	10418	3290
760	10431	3276
761	10446	3262
762	10460	3249
763	10475	3235
764	10488	3222
765	10502	3208
766	10517	3194
767	10530	3181
768	10542	3166
769	10555	3152
770	10568	3138
771	10581	3125
772	10594	3111
773	10607	3097
774	10619	3083
775	10638	3070
776	10691	3068
777	10710	3056
778	10724	3042
779	10737	3028
780	10750	3014
781	10763	3000
782	10777	2986
783	10789	2972
784	10801	2958
785	10814	2944
786	10827	2930
787	10841	2916
788	10854	2902
789	10866	2888
790	10879	2874
791	10893	2860
792	10905	2846
793	10917	2832
794	10931	2818
795	10945	2805
796	10959	2791
797	10972	2777
798	10988	2764
799	11005	2751
800	11019	2737
801	11035	2724
802	11049	2710
803	11062	2696
804	11075	2682
805	11089	2669
806	11102	2655
807	11116	2641
808	11130	2627
809	11144	2614
810	11158	2600
811	11172	2586
812	11184	2572
813	11197	2558
814	11210	2544
815	11224	2531
816	11237	2517
817	11251	2503
818	11263	2489
819	11276	2475
820	11290	2461
821	11303	2447
822	11330	2436
823	11346	2423
824	11361	2409
825	11374	2396
826	11387	2382
827	11399	2368
828	11411	2353
829	11425	2340
830	11438	2326
831	11451	2312
832	11464	2298
833	11476	2284
834	11489	2270
835	11502	2256
836	11516	2242
837	11529	2228
838	11542	2215
839	11556	2201
840	11569	2187
841	11583	2173
842	11596	2159
843	11608	2145
844	11621	2131
845	11635	2117
846	11648	2104
847	11661	2090
848	11674	2076
849	11693	2063
850	11747	2056
851	11766	2043
852	11780	2030
853	11793	2016
854	11805	2002
855	11818	1988
856	11831	1974
857	11845	1960
858	11858	1946
859	11870	1932
860	11882	1918
861	11897	1904
862	11910	1890
863	11925	1877
864	11938	1863
865	11953	1849
866	11966	1835
867	11979	1821
868	11992	1807
869	12003	1793
870	12018	1779
871	12030	1765
872	12043	1752
873	12056	1738
874	12068	1724
875	12082	1710
876	12096	1696
877	12109	1682
878	12124	1669
879	12137	1655
880	12151	1641
881	12164	1627
882	12177	1613
883	12191	1599
884	12203	1585
885	12216	1571
886	12230	1558
887	12243	1544
888	12257	1530
889	12270	1516
890	12282	1502
891	12296	1488
892	12309	1474
893	12325	1461
894	12340	1447
895	12357	1434
896	12371	1420
897	12383	1406
898	12396	1392
899	12409	1378
900	12423	1365
901	12436	1351
902	12448	1337
903	12461	1323
904	12474	1309
905	12488	1295
906	12501	1281
907	12514	1268
908	12528	1254
909	12542	1240
910	12556	1226
911	12569	1212
912	12584	1199
913	12597	1185
914	12609	1171
915	12622	1157
916	12635	1143
917	12648	1129
918	12661	1115
919	12674	1102
920	12691	1088
921	12705	1074
922	12719	1061
923	12737	1047
924	12793	1037
925	12809	1023
926	12839	1011
927	12852	997
928	12875	984
929	12890	970
930	12903	956
931	12916	942
932	12929	928
933	12945	914
934	12958	900
935	12970	886
936	12983	872
937	12995	859
938	13006	844
939	13018	830
940	13031	817
941	13045	803
942	13058	789
943	13070	775
944	13083	761
945	13097	747
946	13113	733
947	13127	720
948	13143	706
949	13157	692
950	13172	678
951	13185	664
952	13198	650
953	13211	637
954	13224	623
955	13236	609
956	13249	595
957	13262	581
958	13275	567
959	13289	553
960	13302	539
961	13317	526
962	13331	512
963	13345	498
964	13359	484
965	13374	470
966	13387	456
967	13400	442
968	13413	429
969	13427	415
970	13440	401
971	13453	387
972	13466	373
973	13479	359
974	13493	345
975	13507	332
976	13519	318
977	13534	304
978	13548	290
979	13561	276
980	13575	262
981	13588	249
982	13601	235
983	13613	221
984	13641	207
985	13654	193
986	13667	180
987	13679	166
988	13693	152
989	13707	138
990	13721	124
991	13735	110
992	13750	96
993	13763	83
994	13780	69
995	13926	55
996	13940	41
997	13960	27
998	13976	13
999	13990	0
