iter	Passed	Remaining
393	6402	9847
394	6415	9825
395	6428	9804
396	6441	9783
397	6455	9764
398	6467	9742
399	6496	9745
400	6510	9725
401	6524	9706
402	6538	9685
403	6550	9663
404	6562	9641
405	6575	9620
406	6588	9599
407	6601	9578
408	6614	9557
409	6628	9538
410	6641	9517
411	6655	9498
412	6668	9478
413	6681	9456
414	6696	9438
415	6710	9420
416	6724	9401
417	6737	9381
418	6751	9361
419	6763	9340
420	6776	9319
421	6789	9299
422	6813	9293
423	6866	9328
424	7020	9498
425	7036	9481
426	7050	9461
427	7064	9440
428	7076	9418
429	7091	9400
430	7104	9379
431	7119	9361
432	7134	9342
433	7147	9321
434	7158	9297
435	7187	9297
436	7200	9276
437	7213	9255
438	7227	9235
439	7241	9216
440	7254	9196
441	7268	9175
442	7281	9154
443	7293	9133
444	7305	9110
445	7317	9089
446	7330	9069
447	7343	9048
448	7356	9027
449	7369	9007
450	7382	8986
451	7396	8967
452	7409	8947
453	7422	8926
454	7435	8906
455	7465	8906
456	7478	8886
457	7491	8865
458	7503	8844
459	7517	8825
460	7531	8805
461	7544	8785
462	7557	8765
463	7569	8744
464	7582	8723
465	7596	8704
466	7609	8685
467	7622	8665
468	7636	8646
469	7650	8626
470	7664	8608
471	7679	8590
472	7692	8570
473	7705	8550
474	7717	8529
475	7731	8511
476	7745	8492
477	7758	8472
478	7771	8452
479	7784	8433
480	7798	8414
481	7812	8395
482	7826	8377
483	7886	8408
484	7912	8402
485	7928	8384
486	7941	8365
487	7954	8345
488	7967	8325
489	7983	8309
490	7997	8291
491	8019	8279
492	8135	8366
493	8286	8488
494	8301	8469
495	8315	8449
496	8329	8430
497	8347	8414
498	8381	8415
499	8399	8399
500	8414	8380
501	8426	8359
502	8440	8339
503	8452	8318
504	8464	8297
505	8477	8276
506	8490	8255
507	8502	8235
508	8516	8214
509	8530	8195
510	8541	8173
511	8554	8153
512	8570	8135
513	8583	8115
514	8596	8095
515	8608	8074
516	8621	8054
517	8634	8034
518	8647	8014
519	8660	7994
520	8672	7973
521	8686	7954
522	8705	7939
523	8725	7926
524	8748	7915
525	8766	7899
526	8780	7880
527	8793	7860
528	8805	7840
529	8817	7819
530	8830	7799
531	8843	7779
532	8855	7759
533	8868	7738
534	8883	7720
535	8896	7701
536	8908	7681
537	8925	7664
538	8937	7644
539	8949	7623
540	8962	7604
541	8974	7583
542	8987	7563
543	8999	7543
544	9011	7523
545	9026	7505
546	9041	7487
547	9058	7471
548	9072	7453
549	9094	7441
550	9108	7422
551	9121	7403
552	9134	7383
553	9147	7364
554	9159	7344
555	9173	7325
556	9186	7306
557	9199	7286
558	9211	7267
559	9224	7247
560	9237	7228
561	9250	7209
562	9262	7189
563	9276	7171
564	9296	7157
565	9320	7146
566	9464	7227
567	9478	7209
568	9491	7189
569	9505	7170
570	9520	7152
571	9579	7167
572	9635	7180
573	9648	7160
574	9663	7142
575	9676	7123
576	9691	7104
577	9705	7085
578	9718	7066
579	9732	7047
580	9744	7027
581	9756	7007
582	9769	6987
583	9781	6967
584	9796	6949
585	9810	6930
586	9822	6910
587	9835	6891
588	9848	6872
589	9863	6854
590	9876	6834
591	9890	6816
592	9903	6797
593	9917	6778
594	9933	6761
595	9947	6742
596	9960	6723
597	9973	6704
598	9985	6684
599	9998	6665
600	10011	6646
601	10024	6627
602	10038	6608
603	10050	6589
604	10064	6571
605	10077	6552
606	10091	6533
607	10105	6515
608	10126	6501
609	10139	6482
610	10151	6462
611	10164	6443
612	10177	6425
613	10191	6406
614	10203	6387
615	10216	6368
616	10229	6349
617	10242	6331
618	10256	6313
619	10269	6294
620	10281	6274
621	10323	6273
622	10353	6265
623	10367	6247
624	10380	6228
625	10393	6209
626	10407	6191
627	10420	6172
628	10431	6152
629	10444	6133
630	10462	6118
631	10592	6167
632	10739	6226
633	10755	6209
634	10769	6190
635	10782	6171
636	10795	6152
637	10834	6147
638	10852	6131
639	10899	6130
640	10910	6110
641	10923	6091
642	10936	6072
643	10950	6053
644	10964	6034
645	10976	6015
646	10990	5996
647	11003	5977
648	11017	5958
649	11030	5939
650	11042	5919
651	11055	5900
652	11068	5881
653	11081	5862
654	11093	5843
655	11106	5823
656	11118	5804
657	11131	5785
658	11145	5767
659	11157	5747
660	11170	5728
661	11185	5710
662	11202	5693
663	11233	5684
664	11250	5667
665	11263	5648
666	11280	5631
667	11293	5612
668	11321	5601
669	11334	5582
670	11348	5564
671	11361	5545
672	11375	5527
673	11399	5513
674	11412	5495
675	11425	5476
676	11436	5456
677	11449	5437
678	11462	5418
679	11476	5400
680	11490	5382
681	11502	5363
682	11515	5344
683	11528	5326
684	11543	5308
685	11555	5289
686	11567	5270
687	11582	5252
688	11596	5234
689	11610	5216
690	11625	5198
691	11639	5180
692	11650	5161
693	11663	5142
694	11677	5124
695	11691	5106
696	11703	5087
697	11716	5069
698	11729	5050
699	11743	5032
700	11772	5021
701	11923	5061
702	11939	5044
703	11954	5026
704	11968	5007
705	11981	4989
706	11997	4972
707	12038	4964
708	12056	4948
709	12083	4935
710	12095	4916
711	12108	4897
712	12120	4878
713	12133	4860
714	12145	4841
715	12176	4829
716	12190	4811
717	12204	4793
718	12217	4774
719	12230	4756
720	12242	4737
721	12255	4718
722	12268	4700
723	12283	4682
724	12296	4664
725	12309	4645
726	12322	4627
727	12336	4609
728	12350	4591
729	12363	4572
730	12375	4554
731	12390	4536
732	12404	4518
733	12418	4500
734	12432	4482
735	12444	4463
736	12456	4445
737	12470	4427
738	12484	4409
739	12498	4391
740	12511	4373
741	12523	4354
742	12537	4336
743	12551	4318
744	12564	4300
745	12577	4282
746	12598	4266
747	12614	4249
748	12629	4232
749	12642	4214
750	12655	4196
751	12669	4178
752	12682	4160
753	12695	4141
754	12707	4123
755	12718	4104
756	12730	4086
757	12745	4069
758	12758	4051
759	12772	4033
760	12785	4015
761	12799	3997
762	12815	3980
763	12829	3963
764	12842	3945
765	12855	3927
766	12867	3909
767	12881	3891
768	12895	3873
769	12908	3855
770	12921	3837
771	13043	3852
772	13212	3880
773	13229	3862
774	13244	3845
775	13258	3827
776	13272	3809
777	13292	3792
778	13311	3776
779	13329	3759
780	13359	3746
781	13372	3727
782	13387	3710
783	13400	3692
784	13413	3673
785	13425	3655
786	13438	3637
787	13450	3618
788	13464	3600
789	13477	3582
790	13489	3564
791	13502	3546
792	13516	3528
793	13528	3510
794	13540	3491
795	13553	3473
796	13566	3455
797	13580	3437
798	13592	3419
799	13605	3401
800	13617	3383
801	13630	3365
802	13644	3347
803	13658	3329
804	13672	3312
805	13687	3294
806	13701	3276
807	13715	3259
808	13727	3240
809	13739	3222
810	13752	3204
811	13766	3187
812	13779	3169
813	13791	3151
814	13804	3133
815	13817	3115
816	13830	3097
817	13843	3080
818	13855	3062
819	13871	3044
820	13889	3028
821	13916	3013
822	13935	2997
823	13950	2979
824	13963	2961
825	13976	2944
826	13988	2926
827	14014	2911
828	14027	2893
829	14041	2875
830	14054	2858
831	14068	2840
832	14084	2823
833	14097	2806
834	14113	2788
835	14127	2771
836	14140	2753
837	14152	2735
838	14165	2718
839	14178	2700
840	14192	2683
841	14205	2665
842	14217	2647
843	14246	2633
844	14496	2659
845	14514	2642
846	14530	2624
847	14545	2607
848	14561	2589
849	14578	2572
850	14606	2557
851	14625	2540
852	14640	2523
853	14654	2505
854	14667	2487
855	14679	2469
856	14693	2451
857	14706	2433
858	14720	2416
859	14756	2402
860	14776	2385
861	14789	2367
862	14802	2349
863	14814	2331
864	14825	2313
865	14838	2295
866	14850	2278
867	14861	2260
868	14874	2242
869	14888	2224
870	14901	2207
871	14913	2189
872	14927	2171
873	14941	2154
874	14955	2136
875	14968	2118
876	14980	2101
877	14993	2083
878	15007	2065
879	15020	2048
880	15033	2030
881	15047	2013
882	15059	1995
883	15072	1977
884	15087	1960
885	15102	1943
886	15117	1925
887	15131	1908
888	15144	1890
889	15156	1873
890	15172	1856
891	15188	1838
892	15201	1821
893	15214	1803
894	15227	1786
895	15239	1768
896	15252	1751
897	15266	1734
898	15279	1716
899	15294	1699
900	15306	1681
901	15321	1664
902	15335	1647
903	15349	1629
904	15362	1612
905	15376	1595
906	15388	1577
907	15400	1560
908	15413	1543
909	15427	1525
910	15440	1508
911	15453	1491
912	15466	1473
913	15479	1456
914	15495	1439
915	15522	1423
916	15628	1414
917	15712	1403
918	15726	1386
919	15741	1368
920	15753	1351
921	15778	1334
922	15810	1319
923	15850	1303
924	15864	1286
925	15878	1268
926	15891	1251
927	15905	1234
928	15918	1216
929	15931	1199
930	15944	1181
931	15957	1164
932	15968	1146
933	15981	1129
934	15995	1112
935	16009	1094
936	16022	1077
937	16034	1059
938	16046	1042
939	16059	1025
940	16073	1007
941	16085	990
942	16097	973
943	16113	955
944	16127	938
945	16142	921
946	16160	904
947	16186	887
948	16215	871
949	16229	854
950	16243	836
951	16255	819
952	16267	802
953	16279	784
954	16291	767
955	16306	750
956	16319	733
957	16331	716
958	16345	698
959	16359	681
960	16373	664
961	16385	647
962	16398	630
963	16409	612
964	16422	595
965	16435	578
966	16448	561
967	16461	544
968	16474	527
969	16488	509
970	16501	492
971	16515	475
972	16528	458
973	16542	441
974	16557	424
975	16571	407
976	16585	390
977	16599	373
978	16611	356
979	16623	339
980	16636	322
981	16649	305
982	16662	288
983	16675	271
984	16687	254
985	16700	237
986	16732	220
987	16984	206
988	17001	189
989	17015	171
990	17030	154
991	17045	137
992	17095	120
993	17128	103
994	17142	86
995	17156	68
996	17170	51
997	17183	34
998	17197	17
999	17211	0
