iter	Logloss	Accuracy
63	0.4022724837	0.8289637953
64	0.4021123375	0.8289637953
65	0.4019604365	0.8289637953
66	0.4007552596	0.8289637953
67	0.4003352262	0.8327091136
68	0.4000591586	0.8339575531
69	0.3992063709	0.8327091136
70	0.398505373	0.8302122347
71	0.3976895274	0.8327091136
72	0.3972520785	0.8339575531
73	0.3971361776	0.8327091136
74	0.3968314193	0.8339575531
75	0.3962165696	0.8352059925
76	0.3955546945	0.8352059925
77	0.395146151	0.8339575531
78	0.3948505275	0.8327091136
79	0.3948209019	0.8327091136
80	0.3948097854	0.8327091136
81	0.3945835912	0.8327091136
82	0.3944500806	0.8339575531
83	0.3939431577	0.8339575531
84	0.3932652579	0.8352059925
85	0.3927810128	0.8352059925
86	0.3920298928	0.836454432
87	0.3915592463	0.8352059925
88	0.3910730824	0.836454432
89	0.3899704433	0.8377028714
90	0.389964414	0.8377028714
91	0.3899534561	0.8377028714
92	0.3892534434	0.8401997503
93	0.3889707968	0.8401997503
94	0.3886060505	0.8401997503
95	0.3881799061	0.8439450687
96	0.3877006098	0.8414481898
97	0.3874170601	0.8426966292
98	0.3871246303	0.8426966292
99	0.3863302223	0.8426966292
100	0.3863270953	0.8439450687
101	0.3862024607	0.8439450687
102	0.3857820082	0.8426966292
103	0.3856922946	0.8426966292
104	0.3856680297	0.8426966292
105	0.3855868051	0.8451935081
106	0.384165858	0.8439450687
107	0.3829338531	0.8451935081
108	0.3824677004	0.8464419476
109	0.3820015807	0.8489388265
110	0.3817799966	0.847690387
111	0.3817748535	0.847690387
112	0.3817245019	0.847690387
113	0.3816624435	0.847690387
114	0.3816612718	0.847690387
115	0.3814027639	0.8501872659
116	0.3813105612	0.8501872659
117	0.3810946139	0.8501872659
118	0.3809510648	0.8501872659
119	0.3808882341	0.8501872659
120	0.3803712834	0.8514357054
121	0.3802273298	0.8501872659
122	0.3800161791	0.8501872659
123	0.3799463892	0.8501872659
124	0.3790842818	0.8501872659
125	0.3788781058	0.8501872659
126	0.3787533044	0.8501872659
127	0.3787527255	0.8501872659
128	0.3783939051	0.8514357054
129	0.3783480324	0.8501872659
130	0.377693905	0.8514357054
131	0.3772616233	0.8526841448
132	0.3768878284	0.8526841448
133	0.3766030887	0.8539325843
134	0.3764003968	0.8539325843
135	0.3760839248	0.8526841448
136	0.3757061012	0.8526841448
137	0.3757059043	0.8526841448
138	0.3754991846	0.8539325843
139	0.3754420113	0.8539325843
140	0.3753581977	0.8539325843
141	0.3746250086	0.8539325843
142	0.3743911211	0.8539325843
143	0.3740893302	0.8539325843
144	0.3737538745	0.8526841448
145	0.3735793701	0.8526841448
146	0.3735793578	0.8526841448
147	0.373568316	0.8526841448
148	0.3731747072	0.8539325843
149	0.3730753313	0.8539325843
150	0.3727994446	0.8526841448
151	0.3725819578	0.8526841448
152	0.3722541466	0.8514357054
153	0.3722505875	0.8514357054
154	0.3720165912	0.8526841448
155	0.371901032	0.8551810237
156	0.3717834859	0.8551810237
157	0.3710193159	0.8551810237
158	0.3707939974	0.8551810237
159	0.3705805788	0.8539325843
160	0.3705405599	0.8539325843
161	0.3705078082	0.8526841448
162	0.3699122261	0.8551810237
163	0.3697375421	0.8539325843
164	0.3692673441	0.8564294632
165	0.3686668483	0.8564294632
166	0.3685299898	0.8564294632
167	0.3681966138	0.8564294632
168	0.3679017521	0.8576779026
169	0.3678871086	0.8576779026
170	0.3677571111	0.8576779026
171	0.3677041094	0.8589263421
172	0.3674002447	0.8589263421
173	0.3672925634	0.8589263421
174	0.3671199719	0.8576779026
175	0.3668145976	0.8576779026
176	0.3664946523	0.8551810237
177	0.3663837123	0.8576779026
178	0.3661335184	0.8564294632
179	0.3658183762	0.8589263421
180	0.3658183746	0.8589263421
181	0.3657915659	0.8576779026
182	0.3657026628	0.8601747815
183	0.3652206452	0.8601747815
184	0.3651208306	0.8589263421
185	0.3648442473	0.8589263421
186	0.3644097436	0.8601747815
187	0.3640526512	0.8601747815
188	0.3637267839	0.861423221
189	0.3633349885	0.861423221
190	0.3633140455	0.861423221
191	0.3631080717	0.861423221
192	0.3623299478	0.8589263421
193	0.3618737072	0.861423221
194	0.3615686519	0.861423221
195	0.3614198172	0.861423221
196	0.361268985	0.8601747815
197	0.3612581904	0.8601747815
198	0.3612042036	0.8601747815
199	0.3607593013	0.861423221
200	0.3601171788	0.8626716604
201	0.3599108361	0.8626716604
202	0.3591909114	0.8639200999
203	0.3591272686	0.8639200999
204	0.3589985117	0.8639200999
205	0.3585120912	0.8639200999
206	0.3583092432	0.8639200999
207	0.3581520652	0.8639200999
208	0.3579979343	0.8639200999
209	0.3577074201	0.8639200999
210	0.3570543156	0.8639200999
211	0.356639278	0.8639200999
212	0.3564207745	0.8639200999
213	0.3561855544	0.8639200999
214	0.356075931	0.8639200999
215	0.3559578195	0.8639200999
216	0.3556415213	0.8639200999
217	0.3555943514	0.8639200999
218	0.3552701085	0.8639200999
219	0.3549185966	0.8639200999
220	0.3546408811	0.8639200999
221	0.3545821634	0.8639200999
222	0.3543221987	0.8639200999
223	0.353884378	0.8626716604
224	0.3538834541	0.8626716604
225	0.353026669	0.8639200999
226	0.3526574899	0.8651685393
227	0.3523881744	0.8651685393
228	0.3521860031	0.8651685393
229	0.3514502809	0.8664169788
230	0.3513870016	0.8676654182
231	0.3511702974	0.8664169788
232	0.3510860006	0.8664169788
233	0.3504401125	0.8664169788
234	0.3501373899	0.8664169788
235	0.3498728201	0.8676654182
236	0.3498174226	0.8676654182
237	0.3496838378	0.8676654182
238	0.3492369807	0.8701622971
239	0.3487835557	0.8689138577
240	0.3485144518	0.8689138577
241	0.3484989658	0.8689138577
242	0.3480929378	0.8689138577
243	0.3480585217	0.8689138577
244	0.3477641737	0.8689138577
245	0.3477389896	0.8701622971
246	0.3472271998	0.8701622971
247	0.3469464337	0.8701622971
248	0.3469144096	0.8701622971
249	0.3464994947	0.872659176
250	0.3460092339	0.872659176
251	0.3459452297	0.872659176
252	0.3458484118	0.872659176
253	0.3456466167	0.872659176
254	0.3452731277	0.8714107366
255	0.3448015116	0.8714107366
256	0.3445221568	0.872659176
257	0.3444101198	0.872659176
258	0.344376787	0.872659176
259	0.3441266352	0.872659176
260	0.344068243	0.872659176
261	0.3437136464	0.8739076155
262	0.343580035	0.872659176
263	0.3433493769	0.872659176
264	0.3430503823	0.872659176
265	0.3429295964	0.872659176
266	0.3428636117	0.872659176
267	0.3424074143	0.8739076155
268	0.3421227715	0.8739076155
269	0.3420132384	0.8739076155
270	0.3416574876	0.8751560549
271	0.3414865341	0.8751560549
272	0.3407871247	0.8764044944
273	0.3405177918	0.8764044944
274	0.3404373438	0.8764044944
275	0.3402813293	0.8751560549
276	0.3398305378	0.8751560549
277	0.3390790301	0.8751560549
278	0.338928293	0.8751560549
279	0.3387628915	0.8751560549
280	0.3387111105	0.8751560549
281	0.3386363494	0.8751560549
282	0.3384379552	0.8751560549
283	0.3383072512	0.8751560549
284	0.3382476515	0.8751560549
285	0.3381591086	0.8751560549
286	0.3379543059	0.8751560549
287	0.3376255143	0.8751560549
288	0.3374887357	0.8751560549
289	0.3373977711	0.8751560549
290	0.3371094692	0.8764044944
291	0.3369453561	0.8764044944
292	0.3368619703	0.8764044944
293	0.3366983995	0.8764044944
294	0.3366812901	0.8764044944
295	0.336558284	0.8764044944
296	0.3362143959	0.8764044944
297	0.3360157206	0.8764044944
298	0.3356209984	0.8764044944
299	0.3354713989	0.8764044944
300	0.3354324644	0.8776529338
301	0.3354068185	0.8776529338
302	0.3352330228	0.8776529338
303	0.3348229191	0.8764044944
304	0.3342247186	0.8764044944
305	0.3341038716	0.8764044944
306	0.3340579824	0.8764044944
307	0.3335327951	0.8764044944
308	0.3333934577	0.8776529338
309	0.3332102706	0.8776529338
310	0.3328609926	0.8776529338
311	0.3328113555	0.8776529338
312	0.3327106973	0.8789013733
313	0.3325339517	0.8789013733
314	0.3323136098	0.8801498127
315	0.3321780054	0.8801498127
316	0.3318684276	0.8801498127
317	0.3317566977	0.8801498127
318	0.3315925884	0.8801498127
319	0.331217786	0.8801498127
320	0.3310009359	0.8801498127
321	0.3307147334	0.8789013733
322	0.3305744254	0.8789013733
323	0.3304241556	0.8789013733
324	0.3303758398	0.8789013733
325	0.3303122469	0.8801498127
326	0.3302620703	0.8801498127
327	0.3300618169	0.8801498127
328	0.3297553501	0.8789013733
329	0.3294777987	0.8789013733
330	0.3292014136	0.8789013733
331	0.3291319336	0.8801498127
332	0.329096594	0.8801498127
333	0.3289662322	0.8801498127
334	0.3288571346	0.8801498127
335	0.3286190651	0.8789013733
336	0.3284935326	0.8801498127
337	0.3279696365	0.8789013733
338	0.3275191024	0.8801498127
339	0.3274938294	0.8801498127
340	0.3272532896	0.8789013733
341	0.3268940493	0.8801498127
342	0.3263205778	0.8813982522
343	0.3260992997	0.8813982522
344	0.3260572675	0.8813982522
345	0.3256610531	0.8813982522
346	0.3255164579	0.8813982522
347	0.3251004738	0.8813982522
348	0.3246867878	0.8813982522
349	0.3244515266	0.8813982522
350	0.3241876127	0.8801498127
351	0.3237055564	0.8801498127
352	0.3235221304	0.8801498127
353	0.3232693825	0.8801498127
354	0.3228615955	0.8813982522
355	0.3225386771	0.8813982522
356	0.3224485679	0.8813982522
357	0.3223293106	0.8813982522
358	0.3221158589	0.8813982522
359	0.3214698355	0.8813982522
360	0.3213657696	0.8813982522
361	0.3213209668	0.8813982522
362	0.3208653625	0.8813982522
363	0.3207196862	0.8813982522
364	0.3205919245	0.8813982522
365	0.3204463279	0.8801498127
366	0.3201475395	0.8826466916
367	0.3197824461	0.8826466916
368	0.319663896	0.8813982522
369	0.3194773231	0.8813982522
370	0.3193892179	0.8813982522
371	0.3191940135	0.8813982522
372	0.3190481527	0.8826466916
373	0.3185313959	0.8826466916
374	0.3182058766	0.8813982522
375	0.3181256791	0.8813982522
376	0.3178193099	0.8813982522
377	0.3176492125	0.8813982522
378	0.3173821935	0.8813982522
379	0.3170981336	0.8813982522
380	0.3169492699	0.8813982522
381	0.3165947368	0.8813982522
382	0.3165092065	0.8813982522
383	0.3158450328	0.8813982522
384	0.3155573729	0.8813982522
385	0.3153148438	0.8813982522
386	0.315078175	0.8813982522
387	0.3147766985	0.8826466916
388	0.3144919834	0.8826466916
389	0.3143073476	0.8838951311
390	0.3142200728	0.8838951311
391	0.3141286511	0.8838951311
392	0.3133793961	0.8851435705
393	0.313274241	0.8851435705
394	0.3130465793	0.8851435705
395	0.3125804661	0.8851435705
396	0.3124694337	0.8851435705
397	0.3123206011	0.8851435705
398	0.3118546371	0.8838951311
399	0.3112128523	0.8838951311
400	0.3111281116	0.8838951311
401	0.3105191017	0.88639201
402	0.3104430615	0.8851435705
403	0.3103183469	0.8851435705
404	0.3101901171	0.8838951311
405	0.3098005603	0.8838951311
406	0.3097127948	0.8838951311
407	0.3092340508	0.8838951311
408	0.3088378016	0.8851435705
409	0.3087269779	0.8851435705
410	0.3085956264	0.8851435705
411	0.3085486573	0.8851435705
412	0.3082637054	0.8851435705
413	0.3079903808	0.8851435705
414	0.3078383339	0.8851435705
415	0.3077191435	0.8851435705
416	0.3076777098	0.8851435705
417	0.3075899078	0.8851435705
418	0.3074836855	0.8851435705
419	0.307157562	0.8851435705
420	0.3068203346	0.88639201
421	0.3064677961	0.8851435705
422	0.3063685191	0.88639201
423	0.3061725902	0.8851435705
424	0.3060599327	0.88639201
425	0.305986377	0.88639201
426	0.3058544265	0.88639201
427	0.3051002401	0.8888888889
428	0.3048925954	0.8888888889
429	0.3048259886	0.8888888889
430	0.3047359195	0.8888888889
431	0.3043911934	0.8888888889
432	0.3041348939	0.8888888889
433	0.3036222002	0.8901373283
434	0.3032291957	0.8888888889
435	0.3031495125	0.8888888889
436	0.3030353004	0.8888888889
437	0.3030238612	0.8888888889
438	0.3026596698	0.8901373283
439	0.3023679701	0.8901373283
440	0.3022457994	0.8901373283
441	0.3019938409	0.8901373283
442	0.3017071963	0.8901373283
443	0.3016451806	0.8901373283
444	0.30150478	0.8913857678
445	0.3012261922	0.8926342072
446	0.300782321	0.8926342072
447	0.3006860672	0.8926342072
448	0.3002366066	0.8926342072
449	0.300092896	0.8926342072
450	0.2999479203	0.8926342072
451	0.2994620941	0.8951310861
452	0.2993443093	0.8951310861
453	0.2990806477	0.8938826467
454	0.2987695454	0.8951310861
455	0.2985121351	0.8951310861
456	0.2983033509	0.8951310861
457	0.2980292396	0.8951310861
458	0.29781171	0.8938826467
459	0.2977802728	0.8938826467
460	0.2977175468	0.8938826467
461	0.2975767162	0.8938826467
462	0.2973010426	0.8938826467
463	0.2970959493	0.8938826467
464	0.297059849	0.8938826467
465	0.2969471018	0.8938826467
466	0.2965226147	0.8938826467
467	0.2963241368	0.8963795256
468	0.2958044144	0.8963795256
469	0.2956894534	0.8963795256
470	0.2955050624	0.8963795256
471	0.2952261679	0.8963795256
472	0.2950098634	0.897627965
473	0.2948180959	0.897627965
474	0.2946972622	0.897627965
475	0.2944778895	0.897627965
476	0.294064817	0.897627965
477	0.2938163857	0.8988764045
478	0.2936950364	0.8988764045
479	0.2936161807	0.8988764045
480	0.2933787561	0.9001248439
481	0.2933126973	0.9001248439
482	0.2928445384	0.9001248439
483	0.292547955	0.9001248439
484	0.2920823023	0.9001248439
485	0.2920371986	0.9001248439
486	0.2918714427	0.9001248439
487	0.2917821372	0.9001248439
488	0.2917181209	0.9001248439
489	0.2915226406	0.9001248439
490	0.2912648854	0.9001248439
491	0.2911948828	0.9013732834
492	0.2907156251	0.9001248439
493	0.2906016544	0.9001248439
494	0.2905260745	0.9013732834
495	0.2899873653	0.9013732834
496	0.2893808615	0.9013732834
497	0.289154235	0.9013732834
498	0.2887603376	0.9013732834
499	0.2885211014	0.9026217228
500	0.2881487571	0.9013732834
501	0.2880842188	0.9026217228
502	0.2879810429	0.9026217228
503	0.2878732323	0.9026217228
504	0.2877712686	0.9026217228
505	0.2876064728	0.9026217228
506	0.2874136907	0.9026217228
507	0.2871175963	0.9038701623
508	0.2867881019	0.9038701623
509	0.2867225527	0.9038701623
510	0.2865982744	0.9051186017
511	0.2862105593	0.9051186017
512	0.2859386435	0.9038701623
513	0.285740858	0.9038701623
514	0.2855338456	0.9038701623
515	0.2855088168	0.9038701623
516	0.2853598568	0.9051186017
517	0.285056134	0.9051186017
518	0.284937387	0.9051186017
519	0.2848775113	0.9051186017
520	0.2846993948	0.9051186017
521	0.2846038114	0.9051186017
522	0.2843578545	0.9051186017
523	0.2842563956	0.9051186017
524	0.2841756992	0.9051186017
525	0.284037985	0.9051186017
526	0.2839444783	0.9051186017
527	0.2838442458	0.9051186017
528	0.2838137092	0.9051186017
529	0.2837220215	0.9051186017
530	0.2833254257	0.9051186017
531	0.2833028319	0.9051186017
532	0.2832103133	0.9051186017
533	0.282966765	0.9051186017
534	0.2827284662	0.9038701623
535	0.2824226201	0.9051186017
536	0.2820697298	0.9051186017
537	0.2819476851	0.9051186017
538	0.281897225	0.9051186017
539	0.2816033538	0.9051186017
540	0.2813508414	0.9038701623
541	0.2810667049	0.9038701623
542	0.280998621	0.9038701623
543	0.2808032581	0.9051186017
544	0.2806952061	0.9051186017
545	0.2804628497	0.9051186017
546	0.280360395	0.9051186017
547	0.2803057103	0.9051186017
548	0.2802454829	0.9051186017
549	0.2800255137	0.9063670412
550	0.2799431879	0.9063670412
551	0.2799220177	0.9063670412
552	0.2795381539	0.9063670412
553	0.2791839926	0.9076154806
554	0.2789009814	0.9088639201
555	0.2788003029	0.9088639201
556	0.2787358687	0.9088639201
557	0.2786958102	0.9088639201
558	0.2786919551	0.9088639201
559	0.2786095437	0.9088639201
560	0.2785117936	0.9088639201
561	0.2784323664	0.9088639201
562	0.2783012061	0.9088639201
563	0.278240131	0.9088639201
564	0.2780318396	0.9088639201
565	0.2779526471	0.9088639201
566	0.2778907939	0.9088639201
567	0.2776526114	0.9088639201
568	0.2772139934	0.9088639201
569	0.2772059864	0.9088639201
570	0.2769099711	0.9076154806
571	0.2767517704	0.9076154806
572	0.2767324711	0.9076154806
573	0.276708639	0.9076154806
574	0.2765307313	0.9076154806
575	0.2764983771	0.9076154806
576	0.2764119548	0.9076154806
577	0.2763546963	0.9076154806
578	0.2762029364	0.9076154806
579	0.2761022115	0.9076154806
580	0.2760376321	0.9076154806
581	0.2758426444	0.9076154806
582	0.2757145127	0.9076154806
583	0.2757020275	0.9076154806
584	0.2756351219	0.9076154806
585	0.2755098683	0.9063670412
586	0.2753087166	0.9063670412
587	0.2752100402	0.9088639201
588	0.2750710512	0.9088639201
589	0.274900162	0.9076154806
590	0.2747667825	0.9088639201
591	0.2745293973	0.9088639201
592	0.2744923532	0.9088639201
593	0.2741281132	0.9076154806
594	0.2740016677	0.9076154806
595	0.2739394505	0.9076154806
596	0.2737150472	0.9088639201
597	0.2734803999	0.9101123596
598	0.2730931555	0.9101123596
599	0.2730089573	0.9101123596
600	0.2729643616	0.9101123596
601	0.2727429929	0.911360799
602	0.2727185924	0.911360799
603	0.2725718504	0.9101123596
604	0.2719909657	0.911360799
605	0.2719075876	0.911360799
606	0.2717882541	0.911360799
607	0.2714912956	0.911360799
608	0.2712369626	0.9126092385
609	0.2712011852	0.9126092385
610	0.2711058753	0.9126092385
611	0.2709524888	0.9138576779
612	0.2707616946	0.9138576779
613	0.2706986743	0.9138576779
614	0.2704049039	0.9138576779
615	0.2699605792	0.9126092385
616	0.2698821205	0.9126092385
617	0.2698227188	0.9126092385
618	0.2697402788	0.9126092385
619	0.2693896731	0.9138576779
620	0.2692262487	0.9138576779
621	0.2690789162	0.9138576779
622	0.2686962141	0.9138576779
623	0.2685270363	0.9138576779
624	0.2684883897	0.9138576779
625	0.2684108908	0.9138576779
626	0.2683595907	0.9138576779
627	0.2683068425	0.9138576779
628	0.268272511	0.9138576779
629	0.2682575045	0.9138576779
630	0.2679185505	0.9138576779
631	0.2678470928	0.9138576779
632	0.267721953	0.9138576779
633	0.2675746099	0.9138576779
634	0.2674336348	0.9138576779
635	0.26734363	0.9138576779
636	0.2670387143	0.9138576779
637	0.2669469502	0.9138576779
638	0.2666000916	0.9138576779
639	0.2660970727	0.9138576779
640	0.2660833775	0.9138576779
641	0.2658808902	0.9138576779
642	0.2655222026	0.9138576779
643	0.2654453992	0.9138576779
644	0.2654096309	0.9138576779
645	0.2653637607	0.9138576779
646	0.2650698204	0.9138576779
647	0.2650264141	0.9138576779
648	0.264653714	0.9138576779
649	0.2646044566	0.9138576779
650	0.2644705153	0.9138576779
651	0.2641403211	0.9138576779
652	0.2638708628	0.9138576779
653	0.2637846315	0.9138576779
654	0.263602759	0.9138576779
655	0.2634374921	0.9138576779
656	0.26337797	0.9138576779
657	0.2633001992	0.9138576779
658	0.2629262819	0.9138576779
659	0.2628660638	0.9138576779
660	0.2626119499	0.9138576779
661	0.2624213375	0.9151061174
662	0.2623694718	0.9151061174
663	0.2623173682	0.9151061174
664	0.2619289974	0.9151061174
665	0.2616796035	0.9151061174
666	0.2615916747	0.9151061174
667	0.2613668016	0.9151061174
668	0.2610308924	0.9163545568
669	0.2609565688	0.9163545568
670	0.2604357814	0.9163545568
671	0.2602443691	0.9163545568
672	0.2599531028	0.9163545568
673	0.2597328443	0.9176029963
674	0.2595092077	0.9176029963
675	0.2594467801	0.9176029963
676	0.2593218248	0.9176029963
677	0.2592491405	0.9176029963
678	0.2590965637	0.9176029963
679	0.2590130291	0.9176029963
680	0.2589473343	0.9176029963
681	0.2586707569	0.9163545568
682	0.2586444838	0.9163545568
683	0.2585565505	0.9163545568
684	0.2584568351	0.9163545568
685	0.258260392	0.9163545568
686	0.2579844573	0.9163545568
687	0.2578059109	0.9163545568
688	0.2576224243	0.9176029963
689	0.2575330941	0.9176029963
690	0.2574089895	0.9176029963
691	0.2572426288	0.9176029963
692	0.2571937052	0.9176029963
693	0.2571145854	0.9163545568
694	0.2570813553	0.9163545568
695	0.2568716703	0.9163545568
696	0.2568148513	0.9163545568
697	0.2567756302	0.9163545568
698	0.256715313	0.9163545568
699	0.2565732453	0.9163545568
700	0.2564846748	0.9163545568
701	0.2562627164	0.9163545568
702	0.2561539097	0.9163545568
703	0.2560567086	0.9176029963
704	0.2559270383	0.9163545568
705	0.2557855811	0.9163545568
706	0.2557232396	0.9163545568
707	0.2556583074	0.9163545568
708	0.2556401466	0.9163545568
709	0.2554396252	0.9176029963
710	0.2552006489	0.9176029963
711	0.2551656069	0.9176029963
712	0.2548627369	0.9176029963
713	0.2547238885	0.9188514357
714	0.2545945524	0.9188514357
715	0.2545374375	0.9188514357
716	0.2544074212	0.9176029963
717	0.2541911787	0.9176029963
718	0.2539694708	0.9176029963
719	0.2539295226	0.9176029963
720	0.2538657955	0.9188514357
721	0.2533898422	0.9188514357
722	0.2533080789	0.9188514357
723	0.2531490898	0.9188514357
724	0.2530875741	0.9188514357
725	0.2528047243	0.9200998752
726	0.2527439916	0.9200998752
727	0.2525769007	0.9200998752
728	0.2523324626	0.9200998752
729	0.2521824067	0.9200998752
730	0.2520912032	0.9176029963
731	0.2519188449	0.9200998752
732	0.2518319351	0.9200998752
733	0.2518251446	0.9200998752
734	0.2518129054	0.9200998752
735	0.251791621	0.9200998752
736	0.2517419579	0.9200998752
737	0.2515855272	0.9188514357
738	0.25148163	0.9200998752
739	0.251308318	0.9213483146
740	0.2512756671	0.9213483146
741	0.2511872068	0.9213483146
742	0.2510550301	0.9213483146
743	0.2509475256	0.9213483146
744	0.2507292507	0.9225967541
745	0.2506152683	0.9225967541
746	0.2505297887	0.9225967541
747	0.2503888448	0.9238451935
748	0.2501463635	0.9238451935
749	0.2500672562	0.9238451935
750	0.2500130295	0.9238451935
751	0.2497859135	0.925093633
752	0.2496456287	0.925093633
753	0.2495527267	0.925093633
754	0.2494514155	0.925093633
755	0.2492958433	0.925093633
756	0.2492346676	0.925093633
757	0.2490255448	0.925093633
758	0.2488301196	0.925093633
759	0.2487695206	0.925093633
760	0.2487125397	0.925093633
761	0.2486580109	0.925093633
762	0.2484713946	0.925093633
763	0.2484279814	0.925093633
764	0.2483255683	0.925093633
765	0.2480930418	0.925093633
766	0.2480559319	0.925093633
767	0.247995003	0.925093633
768	0.2477073902	0.925093633
769	0.2476692343	0.925093633
770	0.2476081914	0.925093633
771	0.2472862201	0.9263420724
772	0.2470934688	0.9263420724
773	0.2470750519	0.9263420724
774	0.2469947455	0.9263420724
775	0.2468497838	0.9263420724
776	0.2466915377	0.9263420724
777	0.2466047916	0.9263420724
778	0.2465789262	0.9263420724
779	0.2465096363	0.9263420724
780	0.2464524386	0.9263420724
781	0.2464435184	0.9263420724
782	0.246346074	0.9263420724
783	0.2462730332	0.9263420724
784	0.2461270809	0.9263420724
785	0.2460307074	0.9263420724
786	0.2459928723	0.9263420724
787	0.2459586508	0.9263420724
788	0.2458672998	0.925093633
789	0.2458353341	0.925093633
790	0.2456471385	0.9263420724
791	0.2455134896	0.9263420724
792	0.2453335411	0.9238451935
793	0.2452464905	0.925093633
794	0.244887148	0.9238451935
795	0.2448469647	0.9238451935
796	0.2446414579	0.9263420724
797	0.2444681214	0.9263420724
798	0.2443236874	0.9263420724
799	0.2443139885	0.9263420724
800	0.2442445938	0.9263420724
801	0.2441130674	0.9263420724
802	0.2440290012	0.9263420724
803	0.2438593319	0.9263420724
804	0.2437786415	0.9263420724
805	0.2436056372	0.9263420724
806	0.2434634667	0.9263420724
807	0.2434036704	0.9263420724
808	0.2432642163	0.9263420724
809	0.2431445296	0.9263420724
810	0.242913904	0.9263420724
811	0.2426547743	0.925093633
812	0.2424955519	0.925093633
813	0.2423115221	0.925093633
814	0.2421280662	0.925093633
815	0.2420814273	0.925093633
816	0.2420463747	0.925093633
817	0.2420246379	0.925093633
818	0.2419175289	0.925093633
819	0.2417523538	0.925093633
820	0.2414772366	0.9275905119
821	0.2414346549	0.9275905119
822	0.2414030192	0.9275905119
823	0.2413399205	0.9275905119
824	0.241168535	0.9275905119
825	0.2411263162	0.9263420724
826	0.2409053367	0.9275905119
827	0.240824973	0.9275905119
828	0.240657704	0.9275905119
829	0.2405868196	0.9275905119
830	0.2405410352	0.9275905119
831	0.2402985741	0.9275905119
832	0.2401853433	0.9288389513
833	0.2401174353	0.9275905119
834	0.2399619129	0.9288389513
835	0.23983482	0.9288389513
836	0.2397163937	0.9275905119
837	0.2396283695	0.9288389513
838	0.2395848822	0.9288389513
839	0.2394550134	0.9288389513
840	0.2392917059	0.9288389513
841	0.2391469109	0.9288389513
842	0.239105619	0.9288389513
843	0.2389048088	0.9288389513
844	0.2387747363	0.9288389513
845	0.2385195406	0.9275905119
846	0.238480622	0.9275905119
847	0.2383147175	0.9275905119
848	0.2381753312	0.9275905119
849	0.238135613	0.9275905119
850	0.2381098746	0.9275905119
851	0.2379453628	0.9275905119
852	0.2377667584	0.9275905119
853	0.2376255126	0.9275905119
854	0.2374904057	0.9275905119
855	0.2372736579	0.9275905119
856	0.2372245263	0.9288389513
857	0.2371987822	0.9288389513
858	0.2371887812	0.9288389513
859	0.2370964869	0.9300873908
860	0.2368982458	0.9300873908
861	0.2368374886	0.9300873908
862	0.2366494051	0.9300873908
863	0.2364947542	0.9313358302
864	0.2363075197	0.9300873908
865	0.2362940286	0.9300873908
866	0.236081167	0.9300873908
867	0.2360110125	0.9288389513
868	0.2356932237	0.9288389513
869	0.2356323196	0.9288389513
870	0.2355579746	0.9288389513
871	0.2355443261	0.9288389513
872	0.2355064638	0.9300873908
873	0.2354207106	0.9300873908
874	0.2353461697	0.9300873908
875	0.2353086382	0.9300873908
876	0.2352045348	0.9313358302
877	0.2351739207	0.9313358302
878	0.2351445662	0.9313358302
879	0.2350393327	0.9313358302
880	0.2348936802	0.9313358302
881	0.2346893713	0.9313358302
882	0.2346198384	0.9313358302
