iter	Passed	Remaining
171	2501	12040
172	2512	12008
173	2524	11985
174	2537	11964
175	2550	11939
176	2563	11918
177	2576	11899
178	2589	11877
179	2603	11861
180	2616	11839
181	2631	11828
182	2646	11813
183	2660	11800
184	2663	11735
185	2677	11719
186	2691	11702
187	2705	11683
188	2718	11666
189	2730	11642
190	2744	11622
191	2748	11567
192	2761	11546
193	2774	11528
194	2788	11510
195	2795	11468
196	2808	11449
197	2835	11483
198	2949	11874
199	2957	11830
200	2970	11809
201	2984	11789
202	2996	11765
203	3019	11783
204	3035	11770
205	3058	11787
206	3072	11769
207	3082	11736
208	3088	11688
209	3095	11644
210	3108	11622
211	3121	11602
212	3125	11549
213	3138	11528
214	3151	11508
215	3165	11488
216	3170	11438
217	3183	11418
218	3197	11401
219	3202	11352
220	3213	11326
221	3217	11277
222	3232	11263
223	3249	11258
224	3265	11246
225	3278	11229
226	3291	11209
227	3296	11162
228	3310	11144
229	3322	11121
230	3329	11083
231	3342	11064
232	3354	11043
233	3368	11025
234	3375	10987
235	3392	10982
236	3424	11024
237	3440	11016
238	3458	11012
239	3470	10990
240	3483	10970
241	3496	10951
242	3511	10939
243	3528	10931
244	3543	10919
245	3564	10924
246	3577	10905
247	3594	10899
248	3607	10879
249	3620	10862
250	3633	10843
251	3647	10825
252	3659	10805
253	3672	10785
254	3685	10768
255	3698	10747
256	3710	10728
257	3724	10711
258	3737	10692
259	3749	10671
260	3762	10654
261	3776	10637
262	3789	10619
263	3803	10604
264	3818	10590
265	3831	10571
266	3846	10559
267	3861	10546
268	3875	10531
269	3889	10515
270	3902	10496
271	3914	10476
272	3928	10460
273	3953	10474
274	3961	10442
275	4170	10939
276	4183	10920
277	4198	10903
278	4211	10882
279	4232	10884
280	4255	10888
281	4270	10871
282	4284	10854
283	4299	10838
284	4314	10824
285	4327	10803
286	4340	10782
287	4353	10761
288	4367	10744
289	4381	10726
290	4399	10717
291	4443	10774
292	4456	10754
293	4469	10732
294	4482	10711
295	4495	10691
296	4507	10668
297	4520	10647
298	4533	10628
299	4546	10609
300	4559	10587
301	4573	10570
302	4586	10551
303	4602	10536
304	4616	10520
305	4631	10503
306	4644	10483
307	4659	10468
308	4673	10450
309	4687	10432
310	4698	10409
311	4711	10389
312	4725	10371
313	4737	10350
314	4751	10333
315	4765	10315
316	4778	10296
317	4793	10280
318	4807	10262
319	4820	10244
320	4835	10227
321	4849	10211
322	4862	10191
323	4876	10173
324	4889	10154
325	4901	10134
326	4914	10115
327	4928	10097
328	4941	10078
329	4954	10059
330	4968	10042
331	4982	10025
332	4996	10007
333	5012	9994
334	5025	9975
335	5038	9957
336	5051	9937
337	5064	9920
338	5078	9901
339	5091	9883
340	5104	9864
341	5116	9844
342	5131	9828
343	5144	9809
344	5157	9792
345	5319	10054
346	5333	10036
347	5348	10021
348	5362	10002
349	5378	9988
350	5397	9979
351	5413	9965
352	5443	9977
353	5456	9957
354	5468	9936
355	5480	9914
356	5494	9895
357	5507	9877
358	5521	9859
359	5535	9840
360	5548	9821
361	5562	9804
362	5576	9785
363	5590	9768
364	5604	9749
365	5618	9732
366	5631	9713
367	5644	9693
368	5658	9675
369	5671	9656
370	5685	9638
371	5698	9619
372	5711	9601
373	5725	9582
374	5738	9564
375	5814	9650
376	5844	9657
377	5856	9637
378	5870	9618
379	5882	9598
380	5895	9578
381	5910	9561
382	5922	9541
383	5936	9523
384	5952	9508
385	5966	9490
386	5980	9472
387	5992	9452
388	6008	9436
389	6022	9419
390	6036	9401
391	6049	9382
392	6063	9364
393	6076	9345
394	6088	9325
395	6101	9306
396	6117	9291
397	6131	9273
398	6145	9257
399	6159	9239
400	6172	9220
401	6186	9202
402	6199	9184
403	6214	9167
404	6229	9151
405	6243	9133
406	6255	9114
407	6268	9095
408	6282	9078
409	6296	9060
410	6310	9043
411	6337	9045
412	6457	9178
413	6473	9162
414	6489	9147
415	6508	9137
416	6527	9125
417	6552	9123
418	6568	9107
419	6583	9091
420	6597	9073
421	6610	9054
422	6623	9034
423	6636	9016
424	6649	8995
425	6662	8976
426	6675	8958
427	6688	8938
428	6701	8920
429	6714	8900
430	6727	8881
431	6762	8891
432	6782	8880
433	6797	8865
434	6810	8846
435	6823	8826
436	6835	8806
437	6846	8784
438	6859	8765
439	6871	8745
440	6883	8725
441	6897	8707
442	6912	8691
443	6926	8674
444	6940	8656
445	6953	8637
446	6967	8619
447	6979	8599
448	6992	8580
449	7006	8563
450	7021	8547
451	7035	8530
452	7049	8512
453	7063	8494
454	7076	8476
455	7090	8458
456	7105	8443
457	7118	8424
458	7136	8411
459	7152	8396
460	7165	8378
461	7178	8359
462	7191	8341
463	7206	8324
464	7219	8306
465	7232	8288
466	7245	8270
467	7258	8250
468	7271	8232
469	7284	8214
470	7300	8199
471	7313	8181
472	7328	8165
473	7342	8147
474	7356	8130
475	7370	8113
476	7384	8096
477	7397	8078
478	7410	8060
479	7423	8041
480	7436	8023
481	7455	8012
482	7678	8219
483	7694	8203
484	7708	8185
485	7725	8171
486	7744	8157
487	7767	8149
488	7805	8156
489	7819	8138
490	7837	8125
491	7850	8105
492	7863	8086
493	7876	8068
494	7889	8048
495	7903	8030
496	7917	8013
497	7931	7995
498	7944	7976
499	7957	7957
500	7970	7938
501	7984	7920
502	7997	7902
503	8010	7883
504	8023	7864
505	8035	7844
506	8048	7826
507	8062	7808
508	8076	7790
509	8089	7772
510	8103	7754
511	8153	7771
512	8170	7756
513	8185	7739
514	8197	7720
515	8211	7701
516	8223	7682
517	8236	7663
518	8248	7644
519	8260	7625
520	8275	7608
521	8289	7590
522	8302	7572
523	8317	7555
524	8330	7537
525	8344	7519
526	8357	7501
527	8371	7484
528	8387	7467
529	8400	7449
530	8412	7430
531	8425	7412
532	8439	7394
533	8453	7376
534	8465	7358
535	8479	7340
536	8493	7322
537	8508	7306
538	8523	7290
539	8539	7274
540	8554	7257
541	8568	7240
542	8581	7222
543	8593	7203
544	8607	7186
545	8620	7168
546	8635	7151
547	8648	7133
548	8661	7115
549	8682	7103
550	8705	7094
551	8822	7159
552	8837	7143
553	8851	7125
554	8867	7110
555	8889	7098
556	8956	7123
557	8975	7109
558	8988	7091
559	9004	7074
560	9018	7057
561	9031	7038
562	9044	7020
563	9058	7002
564	9072	6985
565	9086	6967
566	9100	6949
567	9113	6931
568	9125	6912
569	9137	6893
570	9151	6875
571	9164	6856
572	9179	6840
573	9194	6824
574	9208	6806
575	9221	6787
576	9234	6769
577	9247	6751
578	9261	6734
579	9275	6716
580	9290	6699
581	9306	6684
582	9318	6665
583	9331	6647
584	9345	6629
585	9359	6612
586	9374	6595
587	9388	6578
588	9400	6559
589	9413	6541
590	9426	6523
591	9439	6505
592	9452	6487
593	9465	6470
594	9478	6452
595	9492	6434
596	9507	6418
597	9521	6401
598	9535	6383
599	9548	6365
600	9561	6347
601	9575	6330
602	9589	6313
603	9602	6295
604	9614	6277
605	9627	6259
606	9642	6242
607	9655	6225
608	9669	6208
609	9686	6192
610	9699	6175
611	9712	6157
612	9725	6139
613	9740	6123
614	9753	6105
615	9766	6088
616	9779	6070
617	9792	6052
618	9805	6035
619	9819	6018
620	9847	6010
621	10095	6135
622	10110	6118
623	10125	6101
624	10141	6085
625	10166	6074
626	10210	6074
627	10226	6057
628	10241	6040
629	10255	6023
630	10268	6005
631	10282	5987
632	10296	5969
633	10308	5951
634	10322	5933
635	10336	5915
636	10349	5897
637	10362	5879
638	10374	5861
639	10387	5843
640	10400	5825
641	10414	5807
642	10427	5789
643	10439	5770
644	10452	5753
645	10466	5735
646	10479	5717
647	10494	5700
648	10507	5682
649	10522	5666
650	10538	5649
651	10552	5632
652	10567	5615
653	10582	5598
654	10595	5580
655	10619	5568
656	10633	5551
657	10647	5533
658	10660	5516
659	10673	5498
660	10686	5480
661	10700	5463
662	10714	5446
663	10728	5428
664	10776	5428
665	10790	5411
666	10804	5393
667	10816	5375
668	10830	5358
669	10844	5341
670	10858	5324
671	10871	5306
672	10883	5288
673	10897	5270
674	10909	5252
675	10924	5236
676	10939	5219
677	10953	5202
678	10966	5184
679	10978	5166
680	10992	5149
681	11005	5131
682	11018	5114
683	11032	5096
684	11044	5079
685	11059	5062
686	11073	5045
687	11089	5029
688	11110	5015
689	11233	5047
690	11247	5029
691	11261	5012
692	11277	4995
693	11303	4983
694	11329	4971
695	11347	4956
696	11362	4939
697	11376	4922
698	11387	4903
699	11400	4885
700	11414	4868
701	11426	4850
702	11440	4833
703	11453	4815
704	11467	4798
705	11482	4781
706	11495	4763
707	11510	4747
708	11524	4729
709	11537	4712
710	11550	4694
711	11563	4677
712	11576	4659
713	11588	4641
714	11601	4624
715	11614	4606
716	11627	4589
717	11641	4572
718	11653	4554
719	11666	4536
720	11680	4520
721	11694	4502
722	11730	4494
723	11756	4481
724	11776	4466
725	11789	4449
726	11803	4432
727	11817	4415
728	11831	4398
729	11847	4381
730	11861	4364
731	11875	4347
732	11888	4330
733	11900	4312
734	11915	4296
735	11929	4279
736	11943	4262
737	11956	4244
738	11970	4227
739	11983	4210
740	11997	4193
741	12010	4176
742	12024	4159
743	12040	4142
744	12055	4126
745	12074	4111
746	12089	4094
747	12112	4080
748	12127	4064
749	12141	4047
750	12155	4030
751	12168	4013
752	12180	3995
753	12192	3977
754	12205	3960
755	12218	3943
756	12237	3928
757	12463	3979
758	12481	3963
759	12496	3946
760	12512	3929
761	12529	3913
762	12558	3900
763	12600	3892
764	12614	3875
765	12629	3858
766	12642	3840
767	12656	3823
768	12670	3806
769	12696	3792
770	12717	3777
771	12739	3762
772	12754	3745
773	12767	3728
774	12780	3710
775	12792	3692
776	12804	3674
777	12817	3657
778	12830	3639
779	12843	3622
780	12856	3605
781	12868	3587
782	12883	3570
783	12898	3553
784	12913	3536
785	12927	3519
786	12944	3503
787	12958	3486
788	12972	3469
789	12984	3451
790	12998	3434
791	13012	3417
792	13026	3400
793	13038	3382
794	13052	3365
795	13065	3348
796	13080	3331
797	13095	3314
798	13110	3298
799	13125	3281
800	13139	3264
801	13152	3247
802	13164	3229
803	13179	3212
804	13192	3195
805	13206	3178
806	13219	3161
807	13232	3144
808	13247	3127
809	13260	3110
810	13276	3094
811	13290	3077
812	13305	3060
813	13318	3043
814	13330	3025
815	13344	3008
816	13357	2991
817	13370	2974
818	13384	2957
819	13397	2940
820	13409	2923
821	13422	2906
822	13436	2889
823	13450	2872
824	13468	2856
825	13488	2841
826	13506	2825
827	13647	2835
828	13664	2818
829	13679	2801
830	13692	2784
831	13708	2767
832	13722	2751
833	13738	2734
834	13763	2719
835	13777	2702
836	13789	2685
837	13802	2668
838	13814	2650
839	13827	2633
840	13839	2616
841	13852	2599
842	13867	2582
843	13880	2565
844	13896	2549
845	13909	2532
846	13923	2515
847	13936	2497
848	13949	2480
849	13963	2464
850	13977	2447
851	13990	2430
852	14004	2413
853	14017	2396
854	14031	2379
855	14044	2362
856	14059	2346
857	14072	2329
858	14087	2312
859	14102	2295
860	14115	2278
861	14129	2261
862	14144	2245
863	14157	2228
864	14171	2211
865	14184	2194
866	14198	2178
867	14212	2161
868	14225	2144
869	14239	2127
870	14251	2110
871	14265	2094
872	14278	2077
873	14292	2060
874	14309	2044
875	14356	2032
876	14370	2015
877	14382	1998
878	14395	1981
879	14408	1964
880	14422	1948
881	14435	1931
882	14448	1914
883	14462	1897
884	14475	1881
885	14492	1864
886	14507	1848
887	14520	1831
888	14533	1814
889	14545	1797
890	14560	1781
891	14573	1764
892	14586	1747
893	14598	1730
894	14612	1714
895	14625	1697
896	14638	1680
897	14662	1665
898	14791	1661
899	14807	1645
900	14821	1628
901	14837	1612
902	14851	1595
903	14865	1578
904	14881	1562
905	14897	1545
906	14917	1529
907	14931	1512
908	14943	1495
909	14954	1479
910	14966	1462
911	14979	1445
912	14992	1428
913	15004	1411
914	15018	1395
915	15032	1378
916	15047	1361
917	15061	1345
918	15076	1328
919	15090	1312
920	15106	1295
921	15131	1280
922	15147	1263
923	15159	1246
924	15172	1230
925	15184	1213
926	15197	1196
927	15210	1180
928	15223	1163
929	15235	1146
930	15248	1130
931	15262	1113
932	15275	1096
933	15292	1080
934	15305	1064
935	15319	1047
936	15331	1030
937	15346	1014
938	15360	997
939	15374	981
940	15387	964
941	15402	948
942	15420	932
943	15437	915
944	15452	899
945	15473	883
946	15486	866
947	15499	850
948	15512	833
949	15525	817
950	15538	800
951	15552	784
952	15565	767
953	15577	751
954	15591	734
955	15604	718
956	15619	701
957	15631	685
958	15645	668
959	15658	652
960	15672	636
961	15688	619
962	15703	603
963	15716	586
964	15729	570
965	15741	554
966	15755	537
967	15769	521
968	15786	505
969	15806	488
970	16039	479
971	16055	462
972	16070	445
973	16087	429
974	16122	413
975	16138	396
976	16152	380
977	16167	363
978	16181	347
979	16193	330
980	16204	313
981	16218	297
982	16233	280
983	16246	264
984	16262	247
985	16277	231
986	16290	214
987	16303	198
988	16316	181
989	16330	164
990	16343	148
991	16356	131
992	16368	115
993	16382	98
994	16395	82
995	16408	65
996	16421	49
997	16434	32
998	16448	16
999	16463	0
