iter	Passed	Remaining
357	5106	9156
358	5120	9142
359	5133	9126
360	5147	9111
361	5161	9097
362	5176	9083
363	5189	9067
364	5202	9050
365	5214	9032
366	5228	9018
367	5242	9003
368	5255	8987
369	5268	8971
370	5281	8954
371	5296	8941
372	5311	8927
373	5325	8914
374	5363	8938
375	5378	8925
376	5397	8920
377	5410	8903
378	5424	8887
379	5550	9055
380	5607	9110
381	5623	9097
382	5649	9101
383	5679	9110
384	5701	9108
385	5715	9091
386	5730	9076
387	5743	9059
388	5756	9041
389	5768	9022
390	5780	9002
391	5793	8985
392	5808	8971
393	5823	8956
394	5836	8940
395	5850	8922
396	5862	8904
397	5875	8887
398	5890	8872
399	5904	8856
400	5917	8839
401	5929	8820
402	5942	8803
403	5956	8787
404	5969	8770
405	5983	8753
406	6010	8757
407	6025	8742
408	6039	8727
409	6055	8713
410	6068	8697
411	6081	8679
412	6094	8661
413	6107	8645
414	6123	8631
415	6136	8614
416	6149	8597
417	6162	8579
418	6174	8561
419	6188	8545
420	6201	8529
421	6217	8515
422	6230	8499
423	6245	8484
424	6259	8468
425	6273	8453
426	6288	8438
427	6302	8423
428	6316	8406
429	6329	8389
430	6342	8372
431	6354	8355
432	6368	8339
433	6382	8323
434	6395	8306
435	6409	8291
436	6422	8274
437	6437	8259
438	6452	8245
439	6465	8229
440	6479	8213
441	6494	8198
442	6508	8183
443	6520	8165
444	6534	8149
445	6552	8138
446	6565	8121
447	6578	8105
448	6590	8088
449	6614	8084
450	6698	8154
451	6750	8184
452	6764	8167
453	6779	8153
454	6795	8140
455	6811	8125
456	6824	8108
457	6836	8089
458	6848	8071
459	6860	8054
460	6873	8036
461	6886	8019
462	6899	8002
463	6915	7989
464	6930	7973
465	6944	7958
466	6958	7941
467	6971	7924
468	6983	7907
469	6996	7890
470	7010	7873
471	7024	7857
472	7038	7842
473	7051	7825
474	7063	7807
475	7077	7791
476	7091	7775
477	7110	7765
478	7126	7751
479	7143	7738
480	7157	7723
481	7176	7712
482	7190	7696
483	7202	7678
484	7214	7660
485	7227	7643
486	7239	7626
487	7253	7610
488	7267	7594
489	7279	7576
490	7293	7561
491	7307	7544
492	7323	7531
493	7337	7516
494	7351	7500
495	7365	7483
496	7377	7466
497	7390	7450
498	7403	7433
499	7417	7417
500	7431	7401
501	7443	7384
502	7456	7367
503	7470	7351
504	7483	7335
505	7498	7320
506	7510	7303
507	7525	7288
508	7540	7273
509	7553	7257
510	7567	7241
511	7580	7224
512	7592	7207
513	7606	7191
514	7619	7175
515	7632	7159
516	7645	7142
517	7657	7125
518	7672	7110
519	7686	7095
520	7699	7078
521	7714	7063
522	7731	7051
523	7795	7081
524	7886	7135
525	7900	7119
526	7916	7105
527	7932	7090
528	7949	7077
529	7963	7061
530	7975	7044
531	7988	7027
532	8002	7011
533	8016	6995
534	8029	6978
535	8042	6961
536	8055	6945
537	8069	6929
538	8083	6913
539	8096	6897
540	8111	6882
541	8125	6865
542	8138	6849
543	8153	6834
544	8166	6818
545	8180	6801
546	8193	6785
547	8208	6770
548	8220	6753
549	8234	6737
550	8248	6721
551	8262	6705
552	8277	6690
553	8291	6674
554	8305	6659
555	8319	6643
556	8332	6627
557	8346	6611
558	8359	6594
559	8372	6578
560	8385	6561
561	8397	6545
562	8411	6528
563	8424	6512
564	8437	6496
565	8450	6479
566	8463	6463
567	8479	6449
568	8492	6433
569	8507	6417
570	8523	6403
571	8545	6394
572	8559	6378
573	8573	6363
574	8588	6348
575	8602	6332
576	8615	6315
577	8628	6299
578	8641	6283
579	8654	6267
580	8667	6250
581	8680	6234
582	8693	6218
583	8709	6203
584	8725	6189
585	8739	6174
586	8753	6158
587	8766	6142
588	8779	6126
589	8792	6110
590	8806	6094
591	8819	6078
592	8833	6062
593	8846	6046
594	8858	6029
595	8871	6013
596	8885	5998
597	8909	5989
598	9115	6102
599	9133	6089
600	9150	6074
601	9166	6060
602	9192	6051
603	9209	6038
604	9223	6021
605	9236	6005
606	9250	5989
607	9263	5972
608	9276	5955
609	9289	5939
610	9303	5923
611	9320	5909
612	9333	5892
613	9348	5877
614	9362	5861
615	9375	5844
616	9389	5828
617	9404	5812
618	9418	5796
619	9431	5780
620	9444	5764
621	9457	5747
622	9470	5731
623	9484	5715
624	9497	5698
625	9512	5682
626	9525	5666
627	9542	5652
628	9562	5640
629	9579	5626
630	9597	5612
631	9612	5596
632	9625	5580
633	9637	5563
634	9652	5548
635	9665	5531
636	9678	5515
637	9690	5498
638	9702	5481
639	9717	5466
640	9731	5450
641	9745	5434
642	9760	5419
643	9773	5402
644	9786	5386
645	9798	5369
646	9812	5353
647	9825	5337
648	9838	5320
649	9850	5304
650	9865	5288
651	9878	5272
652	9892	5256
653	9905	5240
654	9919	5225
655	9933	5209
656	9950	5194
657	9997	5196
658	10011	5180
659	10025	5164
660	10038	5148
661	10050	5131
662	10063	5114
663	10076	5098
664	10089	5082
665	10102	5066
666	10121	5053
667	10221	5080
668	10240	5066
669	10255	5051
670	10271	5036
671	10284	5020
672	10298	5003
673	10312	4988
674	10325	4971
675	10340	4956
676	10354	4940
677	10369	4924
678	10383	4908
679	10395	4892
680	10409	4876
681	10422	4859
682	10435	4843
683	10448	4826
684	10460	4810
685	10474	4794
686	10487	4778
687	10501	4762
688	10515	4746
689	10529	4730
690	10543	4714
691	10556	4698
692	10570	4682
693	10583	4666
694	10596	4650
695	10608	4633
696	10621	4617
697	10636	4601
698	10650	4586
699	10662	4569
700	10675	4553
701	10688	4537
702	10702	4521
703	10716	4505
704	10729	4489
705	10744	4474
706	10761	4459
707	10774	4443
708	10786	4427
709	10800	4411
710	10813	4395
711	10831	4381
712	10849	4367
713	10865	4352
714	10880	4336
715	10893	4321
716	10908	4305
717	10920	4289
718	10935	4273
719	10949	4258
720	10962	4242
721	10975	4225
722	10989	4210
723	11002	4194
724	11015	4178
725	11027	4162
726	11039	4145
727	11051	4129
728	11064	4113
729	11078	4097
730	11091	4081
731	11106	4066
732	11118	4050
733	11132	4034
734	11167	4026
735	11190	4013
736	11207	3999
737	11220	3983
738	11244	3971
739	11335	3982
740	11350	3967
741	11366	3952
742	11380	3936
743	11396	3921
744	11411	3905
745	11424	3889
746	11436	3873
747	11447	3856
748	11461	3840
749	11474	3824
750	11487	3808
751	11499	3792
752	11512	3776
753	11525	3760
754	11539	3744
755	11553	3728
756	11566	3713
757	11580	3697
758	11595	3681
759	11610	3666
760	11624	3650
761	11638	3635
762	11663	3623
763	11677	3607
764	11691	3591
765	11704	3575
766	11717	3559
767	11732	3544
768	11744	3527
769	11760	3512
770	11779	3498
771	11792	3482
772	11806	3467
773	11821	3451
774	11835	3436
775	11848	3420
776	11860	3404
777	11874	3388
778	11888	3372
779	11902	3356
780	11914	3341
781	11927	3325
782	11952	3312
783	11968	3297
784	11984	3282
785	11998	3266
786	12014	3251
787	12028	3236
788	12040	3220
789	12055	3204
790	12068	3188
791	12082	3173
792	12094	3157
793	12109	3141
794	12122	3125
795	12136	3110
796	12151	3094
797	12164	3079
798	12184	3065
799	12199	3049
800	12213	3034
801	12226	3018
802	12239	3002
803	12253	2987
804	12266	2971
805	12280	2955
806	12292	2939
807	12304	2923
808	12317	2908
809	12330	2892
810	12349	2877
811	12465	2886
812	12480	2870
813	12496	2855
814	12510	2839
815	12526	2824
816	12541	2809
817	12556	2793
818	12569	2777
819	12581	2761
820	12594	2745
821	12607	2730
822	12618	2713
823	12630	2697
824	12643	2682
825	12657	2666
826	12672	2650
827	12686	2635
828	12700	2619
829	12714	2604
830	12727	2588
831	12740	2572
832	12754	2556
833	12766	2541
834	12779	2525
835	12792	2509
836	12804	2493
837	12818	2478
838	12835	2462
839	12852	2448
840	12873	2433
841	12890	2418
842	12905	2403
843	12920	2388
844	12934	2372
845	12949	2357
846	12962	2341
847	12976	2325
848	12991	2310
849	13004	2294
850	13017	2279
851	13029	2263
852	13042	2247
853	13055	2231
854	13069	2216
855	13085	2201
856	13100	2185
857	13115	2170
858	13128	2154
859	13141	2139
860	13156	2123
861	13170	2108
862	13184	2093
863	13197	2077
864	13212	2062
865	13225	2046
866	13238	2030
867	13251	2015
868	13267	2000
869	13280	1984
870	13293	1968
871	13307	1953
872	13321	1937
873	13335	1922
874	13349	1907
875	13362	1891
876	13375	1875
877	13388	1860
878	13401	1844
879	13415	1829
880	13429	1813
881	13442	1798
882	13461	1783
883	13587	1782
884	13684	1778
885	13700	1762
886	13714	1747
887	13731	1731
888	13750	1716
889	13777	1702
890	13802	1688
891	13816	1672
892	13830	1657
893	13842	1641
894	13855	1625
895	13867	1609
896	13882	1594
897	13896	1578
898	13911	1562
899	13926	1547
900	13939	1531
901	13953	1515
902	13965	1500
903	13981	1484
904	13995	1469
905	14009	1453
906	14022	1437
907	14035	1422
908	14049	1406
909	14062	1390
910	14077	1375
911	14090	1359
912	14105	1344
913	14119	1328
914	14133	1312
915	14146	1297
916	14163	1281
917	14189	1267
918	14203	1251
919	14217	1236
920	14233	1220
921	14247	1205
922	14261	1189
923	14280	1174
924	14294	1158
925	14309	1143
926	14323	1127
927	14336	1112
928	14349	1096
929	14361	1081
930	14375	1065
931	14388	1049
932	14401	1034
933	14414	1018
934	14427	1002
935	14440	987
936	14453	971
937	14466	956
938	14480	940
939	14493	925
940	14509	909
941	14524	894
942	14538	878
943	14552	863
944	14566	847
945	14580	832
946	14592	816
947	14605	801
948	14619	785
949	14633	770
950	14646	754
951	14658	739
952	14677	723
953	14798	713
954	14813	698
955	14829	682
956	14843	666
957	14859	651
958	14875	635
959	14889	620
960	14902	604
961	14915	589
962	14931	573
963	14944	558
964	14959	542
965	14972	526
966	14985	511
967	14998	495
968	15013	480
969	15028	464
970	15041	449
971	15054	433
972	15067	418
973	15082	402
974	15096	387
975	15110	371
976	15123	356
977	15137	340
978	15151	325
979	15166	309
980	15182	294
981	15195	278
982	15208	263
983	15222	247
984	15235	232
985	15248	216
986	15261	201
987	15276	185
988	15289	170
989	15302	154
990	15316	139
991	15331	123
992	15347	108
993	15360	92
994	15374	77
995	15386	61
996	15400	46
997	15416	30
998	15431	15
999	15447	0
