iter	Logloss	Accuracy
419	0.3242684802	0.8925
420	0.324179643	0.89375
421	0.3240198111	0.89375
422	0.323628624	0.89375
423	0.3232970212	0.8925
424	0.3232657106	0.8925
425	0.3229833391	0.8925
426	0.3225346601	0.8925
427	0.3222115034	0.89125
428	0.322164756	0.89125
429	0.3220592614	0.89125
430	0.3217304964	0.89125
431	0.3215338206	0.89125
432	0.3212621196	0.89125
433	0.3211873362	0.89125
434	0.3211804365	0.89125
435	0.3211599382	0.89125
436	0.3211110698	0.89125
437	0.3208716131	0.89125
438	0.3207482691	0.89125
439	0.3203731746	0.89125
440	0.3202297819	0.89125
441	0.3199344006	0.89125
442	0.3197119217	0.89125
443	0.3196131176	0.89125
444	0.3191580956	0.89125
445	0.3188117123	0.89125
446	0.3187922784	0.89125
447	0.3185194083	0.89125
448	0.3184748393	0.89125
449	0.3182260426	0.8925
450	0.3177074155	0.89125
451	0.3176944872	0.89125
452	0.3176231654	0.89125
453	0.3175250872	0.89125
454	0.3173053024	0.89125
455	0.3171962034	0.89125
456	0.3169870538	0.8925
457	0.3163437265	0.8925
458	0.3163265826	0.8925
459	0.3162160143	0.89125
460	0.3160784466	0.89125
461	0.3160473759	0.89125
462	0.3159427331	0.89125
463	0.3158313003	0.8925
464	0.3155565791	0.8925
465	0.3154835724	0.89375
466	0.3152378812	0.89375
467	0.3148776608	0.89375
468	0.3145186704	0.89375
469	0.314433044	0.89375
470	0.3142955985	0.89375
471	0.3141817816	0.89375
472	0.3140882995	0.89375
473	0.3138882786	0.895
474	0.3138462521	0.89625
475	0.3135883293	0.895
476	0.3134586673	0.89625
477	0.313160621	0.895
478	0.313068475	0.89625
479	0.3129202586	0.895
480	0.3127373306	0.895
481	0.3125256348	0.895
482	0.3124980218	0.895
483	0.3123873167	0.895
484	0.3122430549	0.895
485	0.3117778058	0.89625
486	0.3117551086	0.89625
487	0.3116294468	0.89625
488	0.3115463699	0.89625
489	0.3111951552	0.895
490	0.3111701112	0.89375
491	0.3110016875	0.89375
492	0.3107800369	0.89375
493	0.3107602333	0.89375
494	0.3103889344	0.89375
495	0.3097976708	0.89375
496	0.3094843619	0.89375
497	0.3093708388	0.895
498	0.3092685946	0.895
499	0.3089286304	0.895
500	0.3086529868	0.89625
501	0.308576135	0.8975
502	0.308453766	0.8975
503	0.3080684922	0.8975
504	0.3079630107	0.89875
505	0.3074736533	0.8975
506	0.3071382264	0.8975
507	0.3070828236	0.8975
508	0.3070239192	0.8975
509	0.3068182474	0.8975
510	0.3066806483	0.89875
511	0.3064050586	0.89875
512	0.306288128	0.89875
513	0.3060685274	0.89875
514	0.3059074134	0.89875
515	0.3055830389	0.89875
516	0.3054102069	0.89875
517	0.3052665967	0.9
518	0.3048202898	0.89875
519	0.3046899547	0.89875
520	0.3045125321	0.9
521	0.3044117784	0.9
522	0.3042872853	0.9
523	0.3038668263	0.9
524	0.3037714699	0.89875
525	0.3037186866	0.89875
526	0.3036554737	0.89875
527	0.303523848	0.89875
528	0.3034005582	0.89875
529	0.3032399522	0.9
530	0.3031550967	0.9
531	0.3030083551	0.9
532	0.3027062933	0.9
533	0.3023287293	0.9
534	0.3020725201	0.9
535	0.3020602547	0.9
536	0.3018634194	0.9
537	0.3017409319	0.9
538	0.3016471501	0.9
539	0.3015853009	0.89875
540	0.3014454799	0.89875
541	0.3014072186	0.8975
542	0.3009318142	0.89875
543	0.3008694709	0.89875
544	0.3006677601	0.89875
545	0.3002565321	0.9
546	0.3001104561	0.9
547	0.3000093987	0.9
548	0.2999577315	0.9
549	0.2999506241	0.9
550	0.2997768692	0.89875
551	0.2994648072	0.89875
552	0.2993785824	0.89875
553	0.2992850085	0.9
554	0.299247065	0.9
555	0.2990618114	0.9
556	0.2989716442	0.9
557	0.2989406089	0.9
558	0.298687771	0.9
559	0.298388014	0.9
560	0.2982286686	0.9
561	0.2981400259	0.9
562	0.2980741057	0.9
563	0.2979785063	0.9
564	0.2979726796	0.9
565	0.2976500189	0.90125
566	0.2975132029	0.90125
567	0.2972918671	0.90125
568	0.2972100131	0.90125
569	0.2971368534	0.90125
570	0.2968514529	0.9
571	0.2966991367	0.9
572	0.2965443556	0.9
573	0.2964344866	0.9
574	0.2962301724	0.9
575	0.296113993	0.9
576	0.2957246859	0.9025
577	0.2955969618	0.9025
578	0.2953790896	0.9025
579	0.2951939252	0.9025
580	0.29499016	0.9025
581	0.2949447272	0.9025
582	0.2947342664	0.9025
583	0.2945333541	0.9025
584	0.2944754487	0.9025
585	0.2943333837	0.9025
586	0.2942207015	0.9025
587	0.2941700424	0.9025
588	0.2938314042	0.9025
589	0.2938022119	0.9025
590	0.2936996367	0.9025
591	0.2933883599	0.9025
592	0.2933072187	0.9025
593	0.2929208049	0.9025
594	0.2928925041	0.9025
595	0.2928070995	0.9025
596	0.2926701477	0.9025
597	0.2926422647	0.9025
598	0.2926008588	0.9025
599	0.2922749913	0.9025
600	0.2921024133	0.9025
601	0.2918733446	0.9025
602	0.291780303	0.9025
603	0.2915435244	0.9025
604	0.2914140042	0.9025
605	0.2913506966	0.9025
606	0.2911856378	0.9025
607	0.2911115309	0.9025
608	0.2909750791	0.9025
609	0.2908289127	0.9025
610	0.290677027	0.90375
611	0.2905306559	0.9025
612	0.2904401602	0.90375
613	0.2902715487	0.905
614	0.2898773494	0.90625
615	0.2897789948	0.90625
616	0.2895982506	0.90625
617	0.2894385888	0.905
618	0.2893392216	0.905
619	0.2892466064	0.90625
620	0.2887554683	0.90625
621	0.2886873514	0.905
622	0.2886437511	0.905
623	0.2885886975	0.90375
624	0.2884529675	0.90375
625	0.2882209863	0.90375
626	0.2880895163	0.90625
627	0.2878469653	0.90625
628	0.2876113984	0.90625
629	0.2875931757	0.90625
630	0.2874053136	0.905
631	0.2872081294	0.905
632	0.2871467775	0.905
633	0.287019373	0.905
634	0.2866463487	0.90625
635	0.2864073987	0.90625
636	0.2862978085	0.905
637	0.2862456134	0.905
638	0.2858546611	0.905
639	0.2857643828	0.905
640	0.2856642974	0.905
641	0.2855281583	0.905
642	0.2854392996	0.905
643	0.2851532278	0.905
644	0.2850268507	0.905
645	0.284938142	0.905
646	0.2848098868	0.905
647	0.2846053358	0.905
648	0.2845138933	0.905
649	0.2840586813	0.90625
650	0.2839732691	0.905
651	0.2838889407	0.90625
652	0.2837344952	0.90625
653	0.2836683832	0.90625
654	0.2833561453	0.90625
655	0.2833286906	0.90625
656	0.2831732641	0.90625
657	0.2831358812	0.90625
658	0.2829703021	0.90625
659	0.2828617228	0.90625
660	0.2827049856	0.90625
661	0.2825052544	0.90625
662	0.2824543829	0.90625
663	0.2824064322	0.90625
664	0.2821871013	0.90625
665	0.2820912386	0.90625
666	0.2819561527	0.90625
667	0.2817247668	0.90625
668	0.2816309922	0.90625
669	0.2815112084	0.90625
670	0.2814577197	0.90625
671	0.2814269582	0.90625
672	0.2811098612	0.90625
673	0.2810766728	0.90625
674	0.2809627505	0.90625
675	0.2809356301	0.90625
676	0.2808540883	0.90625
677	0.2804958127	0.90625
678	0.2804837398	0.90625
679	0.2803078668	0.90625
680	0.280241673	0.90625
681	0.2801587025	0.90625
682	0.2801426215	0.90625
683	0.280115549	0.90625
684	0.2800532847	0.90625
685	0.2799712949	0.90625
686	0.2798771322	0.90625
687	0.2798713625	0.90625
688	0.2798555665	0.90625
689	0.2796888984	0.9075
690	0.2796156777	0.90625
691	0.2795757568	0.9075
692	0.2794576905	0.90625
693	0.2794238179	0.90625
694	0.279362515	0.90625
695	0.2793290205	0.9075
696	0.2792378453	0.9075
697	0.2791136233	0.9075
698	0.278972323	0.9075
699	0.2788641095	0.9075
700	0.2787492248	0.90875
701	0.278566514	0.90875
702	0.278466615	0.90875
703	0.278286935	0.90875
704	0.2778799744	0.91
705	0.2777557239	0.91
706	0.2776490601	0.91
707	0.2775953256	0.90875
708	0.2774250318	0.90875
709	0.2773540421	0.90875
710	0.2773142755	0.90875
711	0.2771893239	0.91
712	0.2771157994	0.91
713	0.2770924717	0.91
714	0.2769448591	0.91
715	0.276842309	0.91
716	0.2767758375	0.91
717	0.2767216469	0.91
718	0.2764750255	0.91
719	0.2762917523	0.91
720	0.2762693765	0.91
721	0.2762431206	0.91
722	0.2760537875	0.91
723	0.2759849854	0.91
724	0.2757373058	0.91125
725	0.2755472545	0.91125
726	0.2753461004	0.91125
727	0.2751969983	0.91125
728	0.2749257492	0.91125
729	0.2746908586	0.91
730	0.2746169928	0.91
731	0.2745145617	0.91
732	0.2744404333	0.91
733	0.2741978377	0.91
734	0.2740921285	0.91
735	0.2738295832	0.91
736	0.2737628535	0.91
737	0.2736981929	0.91
738	0.2734751152	0.91
739	0.2733226262	0.90875
740	0.2728954697	0.91
741	0.2728348878	0.90875
742	0.2727741615	0.90875
743	0.2727007801	0.91
744	0.272519245	0.91
745	0.2721310794	0.9075
746	0.2720964273	0.9075
747	0.2720456455	0.9075
748	0.271911841	0.9075
749	0.2717648355	0.90875
750	0.2715363771	0.90875
751	0.2715233511	0.90875
752	0.2714495972	0.90875
753	0.2713810329	0.90875
754	0.2713272992	0.91
755	0.2712800875	0.91
756	0.2710817065	0.91125
757	0.2708596337	0.91125
758	0.2707465531	0.91125
759	0.2706334274	0.91125
760	0.2705500609	0.91125
761	0.2705337728	0.91125
762	0.270426915	0.91
763	0.2704083663	0.91
764	0.2703046241	0.91
765	0.2702389193	0.91
766	0.2700633074	0.91
767	0.2697496769	0.91
768	0.2696093872	0.91
769	0.2695965011	0.91
770	0.2693058575	0.91
771	0.2691992316	0.91
772	0.2689730041	0.91
773	0.2688967031	0.91
774	0.2686445096	0.91
775	0.2683650122	0.91
776	0.2682263424	0.91
777	0.2680593954	0.91
778	0.2678700212	0.91
779	0.267835104	0.91
780	0.2677251918	0.91
781	0.2676700969	0.91
782	0.2676131073	0.91
783	0.2676019688	0.91
784	0.2674792055	0.91
785	0.2673663421	0.91
786	0.2671602467	0.91
787	0.2670316008	0.91125
788	0.2669115763	0.91125
789	0.2669026913	0.91125
790	0.2667301678	0.91125
791	0.2667057398	0.91125
792	0.2665687202	0.91125
793	0.2665083331	0.91125
794	0.2662160069	0.91125
795	0.2660941276	0.91125
796	0.2660269378	0.91125
797	0.2659602432	0.91125
798	0.2658535741	0.91125
799	0.2658445059	0.91125
800	0.2656821987	0.91125
801	0.2656036802	0.91125
802	0.2655461886	0.91125
803	0.2652581999	0.91125
804	0.2651823224	0.91125
805	0.2651144381	0.91125
806	0.2650949226	0.91125
807	0.2650306491	0.91125
808	0.2648515907	0.91
809	0.2648162444	0.91
810	0.264700799	0.91125
811	0.2646608897	0.91125
812	0.2644337288	0.91
813	0.2644240187	0.91
814	0.2643138348	0.91
815	0.2642299896	0.91125
816	0.2640274358	0.9125
817	0.2639609828	0.91125
818	0.2639322051	0.91125
819	0.2638353952	0.91125
820	0.2637504372	0.91125
821	0.2635608917	0.91125
822	0.2635483618	0.9125
823	0.2635415253	0.9125
824	0.2633206618	0.9125
825	0.2631724568	0.9125
826	0.2630834019	0.91125
827	0.2629873172	0.9125
828	0.26296059	0.9125
829	0.2628278205	0.915
830	0.2627282744	0.915
831	0.2624581153	0.915
832	0.2623829034	0.915
833	0.2622450699	0.91625
834	0.2621376455	0.91625
835	0.2620380075	0.915
836	0.2620333941	0.915
837	0.2620237454	0.915
838	0.2620109165	0.915
839	0.2619250012	0.915
840	0.2618615843	0.915
841	0.261830381	0.915
842	0.2617744979	0.915
843	0.261748233	0.915
844	0.2616623586	0.915
845	0.2616177114	0.915
846	0.2615855523	0.915
847	0.2615159537	0.915
848	0.2614685679	0.915
849	0.2612583714	0.915
850	0.2609608598	0.91625
851	0.2608227088	0.91625
852	0.2605433155	0.91625
853	0.2604633684	0.91625
854	0.2602490464	0.91625
855	0.2601233592	0.91625
856	0.2600692947	0.91625
857	0.2600438202	0.91625
858	0.2596716031	0.91625
859	0.2596219617	0.91625
860	0.2596060848	0.91625
861	0.2593669149	0.9175
862	0.2588461559	0.91625
863	0.2587581099	0.91625
864	0.2586695149	0.9175
865	0.258622736	0.9175
866	0.2585772188	0.9175
867	0.2585015758	0.9175
868	0.2583821954	0.9175
869	0.2582686408	0.91625
870	0.2580626802	0.91625
871	0.2580092334	0.91625
872	0.2577109661	0.9175
873	0.2575765021	0.9175
874	0.2574747557	0.91875
875	0.2574631968	0.91875
876	0.2573659528	0.9175
877	0.2573257972	0.9175
878	0.2571172055	0.91875
879	0.2571109209	0.91875
880	0.2568673373	0.92
881	0.2568403415	0.92
882	0.2565787159	0.92125
883	0.256493935	0.92125
884	0.2564868528	0.92125
885	0.2561487941	0.9225
886	0.2561414066	0.9225
887	0.256114923	0.9225
888	0.2559911456	0.9225
889	0.2558974671	0.9225
890	0.2557056671	0.9225
891	0.2556631159	0.9225
892	0.2555379075	0.92125
893	0.2555302593	0.92125
894	0.2554776513	0.92125
895	0.2553944217	0.92125
896	0.2553150779	0.92125
897	0.2551407174	0.92125
898	0.255084305	0.92125
899	0.2549248717	0.9225
900	0.254732037	0.9225
901	0.2547253331	0.9225
902	0.2546354927	0.9225
903	0.2544186229	0.9225
904	0.2543066931	0.9225
905	0.2542549939	0.9225
906	0.254062323	0.9225
907	0.2539836654	0.9225
908	0.2538378796	0.9225
909	0.2536715181	0.9225
910	0.2536346526	0.9225
911	0.2534816983	0.9225
912	0.2534685183	0.9225
913	0.2533895105	0.9225
914	0.2531759506	0.9225
915	0.2530029657	0.9225
916	0.252865911	0.9225
917	0.2528412203	0.92375
918	0.2526328096	0.92375
919	0.2525123477	0.92375
920	0.2524637601	0.92375
921	0.2522020738	0.92375
922	0.2519514641	0.92375
923	0.2518008444	0.92375
924	0.2515994811	0.92375
925	0.2514570232	0.92375
926	0.251364038	0.9225
927	0.2513505265	0.92125
928	0.2512316768	0.92125
929	0.2511967006	0.92125
930	0.2509584795	0.92125
931	0.2509541407	0.92125
932	0.2509063251	0.92125
933	0.2506970259	0.92125
934	0.2504635067	0.92125
935	0.2503715299	0.92125
936	0.2503245792	0.92125
937	0.2500942168	0.92125
938	0.2500498146	0.92125
939	0.2499079943	0.92125
940	0.2498444923	0.92125
941	0.2493817352	0.92125
942	0.2493547023	0.92125
943	0.2492542769	0.92125
944	0.2489863667	0.92125
945	0.2488760679	0.92125
946	0.2487895074	0.92125
947	0.2486349373	0.92125
948	0.2483990999	0.92125
949	0.2482486457	0.92125
950	0.2482033237	0.92125
951	0.2480452748	0.92125
952	0.2479577645	0.92125
953	0.2478273972	0.9225
954	0.2477303883	0.92125
955	0.2475705978	0.9225
956	0.247495366	0.9225
957	0.2473432538	0.92125
958	0.2472242079	0.92125
959	0.2471711407	0.92125
960	0.2471112481	0.92125
961	0.2469092519	0.92125
962	0.2467257959	0.92125
963	0.2466807737	0.92125
964	0.2464907613	0.92125
965	0.2462603242	0.9225
966	0.2461743967	0.9225
967	0.2461250012	0.9225
968	0.2460684686	0.9225
969	0.2460371247	0.9225
970	0.2458407059	0.9225
971	0.2455542886	0.9225
972	0.2452446899	0.9225
973	0.2451507108	0.9225
974	0.2450783773	0.9225
975	0.2448155836	0.9225
976	0.2448122842	0.9225
977	0.2447739794	0.9225
978	0.2446966183	0.9225
979	0.2446585425	0.9225
980	0.244475191	0.9225
981	0.2444504975	0.9225
982	0.2442517015	0.92125
983	0.2442230208	0.92125
984	0.243874036	0.9225
985	0.2437762858	0.9225
986	0.2437324081	0.9225
987	0.2436512986	0.9225
988	0.2433506417	0.9225
989	0.2431780048	0.9225
990	0.2430691932	0.9225
991	0.2430406684	0.9225
992	0.243005737	0.9225
993	0.2427373979	0.9225
994	0.2426787462	0.9225
995	0.2425747057	0.9225
996	0.2425050108	0.92375
997	0.2424393692	0.92375
998	0.2423769324	0.92375
999	0.2421714006	0.925
