iter	Passed	Remaining
177	2668	12324
178	2683	12309
179	2696	12285
180	2709	12259
181	2723	12240
182	2737	12222
183	2751	12202
184	2764	12179
185	2777	12156
186	2789	12128
187	2802	12105
188	2815	12082
189	2828	12057
190	2840	12032
191	2854	12011
192	2867	11990
193	2873	11936
194	2885	11913
195	2915	11957
196	3055	12455
197	3070	12436
198	3085	12419
199	3099	12396
200	3115	12382
201	3135	12386
202	3150	12368
203	3165	12350
204	3174	12311
205	3189	12294
206	3201	12265
207	3213	12236
208	3225	12208
209	3236	12177
210	3250	12154
211	3264	12135
212	3277	12110
213	3291	12088
214	3304	12066
215	3319	12047
216	3332	12025
217	3346	12004
218	3359	11981
219	3372	11955
220	3384	11928
221	3396	11904
222	3410	11882
223	3423	11859
224	3437	11839
225	3450	11816
226	3464	11798
227	3478	11777
228	3491	11756
229	3508	11744
230	3521	11722
231	3536	11707
232	3549	11685
233	3561	11658
234	3566	11609
235	3578	11585
236	3592	11565
237	3606	11546
238	3630	11559
239	3644	11539
240	3657	11518
241	3672	11503
242	3686	11483
243	3700	11466
244	3717	11455
245	3739	11462
246	3768	11488
247	3791	11496
248	3802	11468
249	3816	11448
250	3828	11424
251	3842	11406
252	3856	11386
253	3871	11369
254	3884	11348
255	3900	11334
256	3907	11296
257	3921	11277
258	3934	11257
259	3948	11236
260	3960	11215
261	3974	11194
262	3987	11173
263	4000	11152
264	4013	11131
265	4019	11092
266	4032	11071
267	4045	11049
268	4050	11007
269	4075	11018
270	4303	11576
271	4321	11566
272	4336	11548
273	4351	11530
274	4369	11518
275	4388	11511
276	4413	11520
277	4429	11505
278	4437	11466
279	4451	11445
280	4464	11424
281	4477	11401
282	4490	11375
283	4503	11352
284	4516	11330
285	4529	11308
286	4536	11270
287	4595	11361
288	4608	11338
289	4620	11311
290	4632	11286
291	4644	11262
292	4657	11239
293	4670	11216
294	4683	11191
295	4698	11174
296	4711	11153
297	4727	11137
298	4741	11117
299	4756	11098
300	4769	11075
301	4781	11052
302	4795	11030
303	4810	11013
304	4825	10995
305	4838	10974
306	4851	10950
307	4866	10933
308	4879	10912
309	4892	10890
310	4907	10871
311	4920	10850
312	4935	10832
313	4949	10813
314	4963	10792
315	4976	10771
316	4989	10750
317	5002	10729
318	5016	10708
319	5028	10685
320	5041	10664
321	5057	10648
322	5070	10627
323	5083	10606
324	5098	10588
325	5112	10570
326	5126	10551
327	5138	10528
328	5152	10507
329	5165	10487
330	5178	10466
331	5191	10446
332	5205	10425
333	5218	10405
334	5232	10387
335	5245	10365
336	5257	10343
337	5270	10323
338	5283	10302
339	5301	10290
340	5333	10307
341	5481	10545
342	5500	10535
343	5515	10517
344	5529	10497
345	5545	10481
346	5561	10465
347	5576	10447
348	5591	10429
349	5617	10433
350	5631	10412
351	5644	10390
352	5656	10367
353	5669	10345
354	5683	10326
355	5698	10307
356	5711	10286
357	5726	10268
358	5739	10248
359	5753	10228
360	5767	10208
361	5781	10190
362	5795	10170
363	5810	10153
364	5823	10131
365	5836	10110
366	5849	10089
367	5862	10068
368	5875	10047
369	5888	10026
370	5902	10007
371	5916	9987
372	5929	9967
373	5946	9953
374	5959	9933
375	5973	9912
376	5985	9891
377	5999	9872
378	6013	9853
379	6026	9832
380	6039	9811
381	6051	9790
382	6064	9770
383	6078	9750
384	6092	9731
385	6107	9714
386	6120	9695
387	6134	9676
388	6154	9667
389	6173	9655
390	6187	9636
391	6203	9621
392	6217	9603
393	6230	9582
394	6243	9562
395	6255	9541
396	6268	9521
397	6280	9499
398	6293	9479
399	6308	9463
400	6324	9447
401	6338	9428
402	6379	9450
403	6407	9453
404	6422	9434
405	6435	9415
406	6447	9394
407	6460	9373
408	6472	9353
409	6497	9349
410	6626	9496
411	6642	9480
412	6657	9461
413	6671	9442
414	6700	9445
415	6724	9440
416	6739	9421
417	6753	9403
418	6769	9386
419	6782	9366
420	6796	9347
421	6809	9326
422	6822	9306
423	6835	9285
424	6849	9267
425	6863	9247
426	6875	9225
427	6887	9204
428	6900	9184
429	6912	9163
430	6924	9142
431	6936	9120
432	6949	9100
433	6963	9080
434	6976	9061
435	6989	9040
436	7002	9021
437	7017	9004
438	7031	8986
439	7045	8966
440	7061	8951
441	7077	8934
442	7090	8914
443	7105	8897
444	7117	8877
445	7130	8857
446	7144	8838
447	7156	8817
448	7169	8797
449	7181	8777
450	7194	8758
451	7209	8740
452	7223	8722
453	7237	8704
454	7250	8684
455	7297	8705
456	7315	8692
457	7329	8673
458	7342	8654
459	7354	8634
460	7366	8613
461	7380	8594
462	7393	8574
463	7406	8556
464	7421	8538
465	7434	8519
466	7446	8498
467	7461	8481
468	7475	8463
469	7489	8445
470	7502	8426
471	7516	8408
472	7529	8388
473	7542	8369
474	7555	8350
475	7568	8331
476	7581	8312
477	7594	8293
478	7607	8274
479	7622	8257
480	7746	8358
481	7876	8464
482	7893	8448
483	7910	8433
484	7927	8418
485	7966	8425
486	8020	8448
487	8033	8428
488	8046	8408
489	8059	8388
490	8072	8368
491	8085	8348
492	8099	8329
493	8131	8329
494	8147	8311
495	8164	8296
496	8179	8277
497	8191	8257
498	8203	8235
499	8215	8215
500	8228	8195
501	8240	8175
502	8252	8154
503	8265	8134
504	8279	8115
505	8292	8095
506	8306	8077
507	8319	8057
508	8335	8040
509	8348	8021
510	8364	8004
511	8378	7986
512	8392	7967
513	8405	7947
514	8417	7927
515	8431	7908
516	8443	7888
517	8457	7869
518	8471	7851
519	8484	7831
520	8503	7818
521	8517	7799
522	8530	7780
523	8543	7760
524	8556	7741
525	8568	7721
526	8580	7701
527	8593	7681
528	8607	7663
529	8619	7643
530	8631	7623
531	8644	7604
532	8657	7585
533	8672	7568
534	8686	7549
535	8701	7532
536	8717	7516
537	8732	7498
538	8746	7481
539	8760	7462
540	8774	7444
541	8788	7426
542	8801	7407
543	8813	7387
544	8826	7368
545	8839	7350
546	8852	7330
547	8869	7315
548	8893	7305
549	8973	7341
550	9059	7382
551	9075	7365
552	9092	7349
553	9106	7331
554	9121	7313
555	9137	7296
556	9160	7285
557	9179	7271
558	9193	7253
559	9205	7232
560	9217	7213
561	9231	7194
562	9243	7175
563	9256	7155
564	9270	7137
565	9284	7119
566	9298	7101
567	9313	7083
568	9327	7065
569	9339	7045
570	9353	7027
571	9366	7008
572	9380	6990
573	9395	6972
574	9407	6953
575	9420	6934
576	9433	6915
577	9447	6897
578	9460	6879
579	9473	6860
580	9487	6841
581	9501	6823
582	9515	6806
583	9529	6788
584	9545	6771
585	9557	6752
586	9570	6733
587	9582	6714
588	9595	6695
589	9608	6677
590	9621	6658
591	9634	6640
592	9647	6621
593	9660	6603
594	9673	6584
595	9687	6566
596	9700	6548
597	9743	6550
598	9766	6538
599	9781	6520
600	9793	6502
601	9807	6483
602	9819	6465
603	9832	6446
604	9845	6427
605	9857	6409
606	9871	6391
607	9886	6374
608	9900	6356
609	9914	6339
610	9930	6322
611	9945	6305
612	9959	6287
613	9972	6269
614	9985	6251
615	9998	6233
616	10011	6214
617	10024	6196
618	10038	6178
619	10059	6165
620	10157	6199
621	10174	6183
622	10187	6165
623	10204	6148
624	10219	6131
625	10236	6115
626	10252	6099
627	10268	6082
628	10298	6074
629	10311	6056
630	10323	6037
631	10335	6018
632	10349	6000
633	10363	5982
634	10383	5968
635	10397	5951
636	10411	5932
637	10425	5915
638	10440	5898
639	10453	5879
640	10465	5861
641	10477	5842
642	10489	5824
643	10500	5804
644	10513	5786
645	10526	5768
646	10541	5751
647	10553	5732
648	10567	5714
649	10582	5698
650	10597	5681
651	10612	5664
652	10625	5646
653	10638	5628
654	10650	5609
655	10663	5591
656	10676	5573
657	10689	5556
658	10703	5538
659	10715	5519
660	10728	5502
661	10742	5485
662	10758	5468
663	10775	5452
664	10807	5444
665	10825	5428
666	10839	5411
667	10852	5393
668	10864	5375
669	10878	5358
670	10891	5340
671	10905	5322
672	10918	5305
673	10930	5286
674	10944	5269
675	10958	5252
676	10971	5234
677	10986	5217
678	10998	5199
679	11012	5182
680	11026	5165
681	11039	5147
682	11052	5130
683	11066	5112
684	11079	5094
685	11092	5077
686	11107	5060
687	11137	5050
688	11150	5033
689	11180	5023
690	11313	5059
691	11329	5042
692	11342	5024
693	11372	5014
694	11388	4997
695	11417	4987
696	11441	4973
697	11455	4956
698	11469	4939
699	11484	4921
700	11496	4903
701	11508	4885
702	11521	4867
703	11534	4849
704	11548	4832
705	11562	4814
706	11573	4796
707	11598	4783
708	11616	4767
709	11649	4758
710	11662	4740
711	11674	4722
712	11687	4704
713	11700	4686
714	11713	4668
715	11725	4650
716	11739	4633
717	11752	4615
718	11766	4598
719	11780	4581
720	11794	4563
721	11808	4546
722	11820	4528
723	11833	4511
724	11846	4493
725	11859	4475
726	11871	4457
727	11884	4440
728	11897	4422
729	11911	4405
730	11926	4388
731	11939	4371
732	11954	4354
733	11968	4337
734	11981	4319
735	11995	4302
736	12010	4285
737	12023	4268
738	12034	4250
739	12048	4233
740	12062	4216
741	12075	4198
742	12089	4181
743	12101	4164
744	12115	4146
745	12129	4129
746	12142	4112
747	12155	4095
748	12170	4078
749	12183	4061
750	12198	4044
751	12212	4027
752	12226	4010
753	12240	3993
754	12253	3976
755	12265	3958
756	12278	3941
757	12291	3924
758	12305	3907
759	12322	3891
760	12468	3915
761	12599	3935
762	12618	3919
763	12637	3903
764	12652	3886
765	12669	3870
766	12692	3855
767	12707	3838
768	12725	3822
769	12741	3805
770	12753	3788
771	12766	3770
772	12777	3752
773	12789	3734
774	12802	3716
775	12826	3702
776	12840	3685
777	12852	3667
778	12867	3650
779	12882	3633
780	12896	3616
781	12908	3598
782	12924	3581
783	12937	3564
784	12950	3546
785	12962	3529
786	12975	3511
787	12987	3494
788	13001	3476
789	13014	3459
790	13027	3442
791	13039	3424
792	13052	3407
793	13067	3390
794	13080	3373
795	13099	3357
796	13122	3342
797	13137	3325
798	13152	3308
799	13167	3291
800	13181	3274
801	13210	3261
802	13222	3243
803	13234	3226
804	13247	3208
805	13259	3191
806	13273	3174
807	13285	3156
808	13298	3139
809	13312	3122
810	13327	3105
811	13341	3088
812	13353	3071
813	13366	3054
814	13378	3036
815	13391	3019
816	13404	3002
817	13416	2985
818	13429	2967
819	13443	2950
820	13456	2933
821	13488	2920
822	13514	2906
823	13545	2893
824	13567	2877
825	13580	2860
826	13592	2843
827	13614	2828
828	13753	2836
829	13771	2820
830	13784	2803
831	13799	2786
832	13813	2769
833	13852	2757
834	13868	2740
835	13883	2723
836	13897	2706
837	13912	2689
838	13924	2672
839	13938	2654
840	13952	2637
841	13964	2620
842	13979	2603
843	13992	2586
844	14005	2569
845	14018	2551
846	14031	2534
847	14044	2517
848	14058	2500
849	14071	2483
850	14084	2466
851	14097	2448
852	14111	2431
853	14123	2414
854	14136	2397
855	14150	2380
856	14164	2363
857	14178	2346
858	14191	2329
859	14205	2312
860	14219	2295
861	14233	2278
862	14246	2261
863	14258	2244
864	14272	2227
865	14285	2210
866	14298	2193
867	14312	2176
868	14324	2159
869	14344	2143
870	14359	2126
871	14371	2109
872	14384	2092
873	14400	2075
874	14432	2061
875	14455	2046
876	14467	2029
877	14480	2012
878	14492	1995
879	14505	1978
880	14518	1961
881	14531	1944
882	14544	1927
883	14559	1910
884	14572	1893
885	14588	1877
886	14601	1860
887	14614	1843
888	14627	1826
889	14640	1809
890	14655	1792
891	14669	1776
892	14681	1759
893	14694	1742
894	14707	1725
895	14721	1708
896	14734	1691
897	14747	1675
898	14770	1659
899	14793	1643
900	15022	1650
901	15042	1634
902	15057	1617
903	15071	1600
904	15087	1583
905	15104	1567
906	15134	1551
907	15147	1534
908	15162	1517
909	15177	1501
910	15192	1484
911	15206	1467
912	15219	1450
913	15232	1433
914	15248	1416
915	15283	1401
916	15305	1385
917	15317	1368
918	15329	1351
919	15341	1334
920	15357	1317
921	15369	1300
922	15382	1283
923	15393	1266
924	15408	1249
925	15420	1232
926	15433	1215
927	15447	1198
928	15460	1181
929	15473	1164
930	15485	1147
931	15498	1130
932	15513	1114
933	15525	1097
934	15538	1080
935	15552	1063
936	15566	1046
937	15579	1029
938	15593	1013
939	15606	996
940	15622	979
941	15636	962
942	15650	946
943	15664	929
944	15676	912
945	15689	895
946	15701	878
947	15715	862
948	15727	845
949	15739	828
950	15753	811
951	15766	794
952	15778	778
953	15793	761
954	15805	744
955	15817	728
956	15831	711
957	15846	694
958	15862	678
959	15876	661
960	15889	644
961	15901	628
962	15914	611
963	15927	594
964	15945	578
965	15959	561
966	15972	545
967	15985	528
968	15998	511
969	16014	495
970	16033	478
971	16099	463
972	16242	450
973	16260	434
974	16273	417
975	16289	400
976	16305	383
977	16328	367
978	16347	350
979	16361	333
980	16375	317
981	16389	300
982	16402	283
983	16414	266
984	16429	250
985	16443	233
986	16458	216
987	16472	200
988	16487	183
989	16501	166
990	16514	149
991	16527	133
992	16540	116
993	16553	99
994	16567	83
995	16580	66
996	16592	49
997	16605	33
998	16619	16
999	16632	0
